Cod. Bar,Product,F.Price,Qty,Drog,Date
7896112140528.0,METRONIDAZOL (HELMIZOL) 250 MG X 20 COMP,7.965079365079365,,Dismeven,29/05/2022
7896112144892.0,FERRONIL (SULFATO FERROSO) 40 MG X 50 COMP (EQ. FERGANIC),8.551562500000001,,Dismeven,29/05/2022
7896112147640.0,SULFATO DE SALBUTAMOL (AERODINI) INH 100 MCG / 200 DOSIS (TEUTO),22.695,,Vitalclinic,05/06/2022
7896112170310.0,FUROSEMIDA 40 MG X 20 COMPRIMIDOS TEUTO,4.335,,Vitalclinic,05/06/2022
7896112172130.0,PREGABALINA 75 MG X 30 CAPSULAS (EQ. LYRICA),23.4,,Dismeven,29/05/2022
7896112173403.0,NAPROX (NAPROXENO) 500 MG X 10 COMP,11.483333333333334,,Dismeven,29/05/2022
7896112189923.0,CARBIDOPA-LEVODOPA 25-250MG X 30 TABLETAS TEUTO,31.62,,Vitalclinic,05/06/2022
7896112190844.0,FINASTERIDA 1 MG X 30 COMP (CAJA) TEUTO,12.75,,Vitalclinic,05/06/2022
7896112197126.0,BACTERACIN (SULFAM+TRIMETO)  200MG/5ML + 40MG/5ML SOL ORAL 100ML (TEUTO),9.69,,Vitalclinic,05/06/2022
7896116861634.0,YAZ COM 3 MG/0.02 MG X 28           ,89.61,,Cobeca,15/05/2022
7896253210773.0,ENALAPRIL 20 MG X 30 COMP,5.746825396825398,,Dismeven,29/05/2022
7896472513307.0,BUPROVIL (IBUPROFENO) 600 MG X 20 COMP (MULTILAB),8.16,,Vitalclinic,05/06/2022
7896523200378.0,VITAMINA D 7.000 UI X 4 COMPRIMIDOS (CIMED),12.239999999999998,,Vitalclinic,05/06/2022
7896523207803.0,DICLOFENACO DIETILAMONIO GEL ANTIINFLAMATORIO 11.6 MG/G CIMED,8.415,,Vitalclinic,05/06/2022
7896523210773.0,ENALAPRIL (MALEATO DE ENALAPRIL) 20 MG X 30 COMP (CIMED) (CAJA),7.649999999999999,,Vitalclinic,05/06/2022
7896523213569.0,BESILATO DE ANLODIPINO (AMLODIPINA) 5MG X 30 COMP. CIMED,5.1,,Vitalclinic,05/06/2022
7896523213590.0,AMLODIPINA (BESILATO AMLODIPINO) 10 MG X 30 TAB  CIMED (CAJA),8.619,,Vitalclinic,05/06/2022
7896523215235.0,SINVASTATINA 20 MG X 30 COMP (CIMED),10.71,,Vitalclinic,05/06/2022
7896523216812.0,"LEVONORGESTREL (DIA-D)                                                                                                                                           PASTILLA DE EMERGENCIA 1,5 MG  X 1 COMP",3.611111111111111,,Dismeven,29/05/2022
7896714200699.0,CORTICORTEN (PREDNISONA) 20 MG X 20 TAB NEO QUIMICA,11.22,,Vitalclinic,05/06/2022
7896714205182.0,PROPRANOLOL (CLORIDRATO PROPRANOLOL) 40 MG X 30 COMP (NEO QUIMICA),8.16,,Vitalclinic,05/06/2022
7896714208565.0,LOSARTAN POTASICO (LOSARTANA POTASSICA) 50 MG X 30 TABLETAS NEOQUIMICA,6.63,,Vitalclinic,05/06/2022
7896714213446.0,LEVONOGESTREL (NEO DIA) 1.5 MG X 1 TAB NEO QUIMICA,4.08,,Vitalclinic,05/06/2022
7896714217093.0,GLIBENCLAMIDA 5 MG X 30 COMP,2.8742187500000003,,Dismeven,29/05/2022
7896714227290.0,NEOCOFLAN (DICLOFENAC) (ANTIFLAMATORIO- ANALGESICO) GEL 30GR NEOQUIMICA,9.435,,Vitalclinic,05/06/2022
7896714229843.0,BRIMONIDINA 2MG/ML GOTAS 5ML NEO QUIMICA,30.09,,Vitalclinic,05/06/2022
7896714231143.0,NAFAZOLINA (NEOSORO-NINAZO) 30 ML NEO QUIMICA,5.355,,Vitalclinic,05/06/2022
7896714257600.0,TORSILAX (CAFEINA 30 MG+ CARISOPRODOL 125 MG + D. SODICO 50 MG + PARACETAMOL 300 MG) DISPENSADOR 20 BLISTER X 10 TAB,50.85234375,,Dismeven,29/05/2022
7896862940041.0,VOMISTOP (METOCLOPRAMIDA) VIA ORAL SOL GOTAS 4MG / 10 ML MED,3.5699999999999994,,Vitalclinic,05/06/2022
7897917000260.0,BELFACTRIM (SULTAMETOXAZOL 400MG / TRIMETOPRIMA 80 MG) X20 COMP (CAJA) BELFAR,10.2,,Vitalclinic,05/06/2022
7897917000383.0,DEXAMETASONA 0.1MG/ML JBE 100 ML (DEXAGLOS),5.93125,,Dismeven,29/05/2022
7897917000963.0,METOCLOPRAMIDA (PLABEL) 10 MG X 20 COMP (CAJA),3.49375,,Dismeven,29/05/2022
7897917001311.0,FLAGIMAX (METRONIDAZOL 100 MG/G) GEL VAGINAL 50GR X 10 APLIC. (BELFAR),21.93,,Vitalclinic,05/06/2022
7897917001397.0,BELSPAN COMPUESTO (BUTILBROMURO DE ESCOPOLAMINA 10 MG + DIPIRONA SODICA 250 MG) X 20 GRAGEAS (EQ. SARIFAN),19.03571428571429,,Dismeven,29/05/2022
7897917001465.0,DICLOFENACO SODICO (BELFAREN) X 20 COMP (CAJA) BELFAR,2.805,,Vitalclinic,05/06/2022
7897917001557.0,FLAGIMAX (METRONIDAZOL) 40 MG/ ML X 100 ML SUSP (EQ. METREN),10.915873015873016,,Dismeven,29/05/2022
7897917001694.0,BELFACTRIM F (SULFAMETOXAZOL 800MG / TRIMETOPRIMA 160MG) X 10 COMP (CAJA) BELFAR,10.964999999999998,,Vitalclinic,05/06/2022
7897917005203.0,MALEATO DE ENALAPRIL 10 MG X 30 COMPR (CAJA) ALTEFAR,4.335,,Vitalclinic,05/06/2022
7897917005227.0,ENALAPRIL MALEATO 20MG X 30 COMPRIMIDOS ALTEFAR,5.1,,Vitalclinic,05/06/2022
7897947600430.0,VITAMINA A - Z MUJER X 60 COMP (13 VIT + MINERALES) CIMED,21.42,,Vitalclinic,05/06/2022
7897947600447.0,VITAMINA A - Z HOMBRE X 60 TAB (12 VIT + MINERALES) CIMED,21.42,,Vitalclinic,05/06/2022
7897947600454.0,VITA MUNE (CALCIO 600MG + VIT D3 200 U.I.) X 60 COMP (FRASCO),17.849999999999998,,Vitalclinic,05/06/2022
7897947600485.0,VITA MUNE KIDS SUSPENSION ORAL X 240 ML (FRASCO),16.32,,Vitalclinic,05/06/2022
7897947600942.0,DETOX (SUPL. ALIMENTICIO)  X 16 COMP EFERVECENTE (CIMED),56.1,,Vitalclinic,05/06/2022
7897947606500.0,LAVITAN A-Z MUJER (SUPL. VITAM. + MINERALES) X 60 COMP (CIMED),31.3548,,Vitalclinic,05/06/2022
7897947606517.0,LAVITAN A-Z ORIGINAL (SUPL. VITAM. + MINERALES) X 60 COMP (CIMED),31.3548,,Vitalclinic,05/06/2022
7897947607996.0,SUPLEMENTO ALIMENTICIO - MINERAL (LAVITAN) CABELLO Y UÑAS X 30CAP (CAJA) CIMED,27.03,,Vitalclinic,05/06/2022
7897947614758.0,SUPLEMENTO ALIMENTICIO (LAVITAN) CABELLO Y BARBA X 60 CAP (CAJA) CIMED,41.81999999999999,,Vitalclinic,05/06/2022
7898049790180.0,LORASLIV (LORATADINA) 10 MG X 12 COMP,3.74765625,,Dismeven,29/05/2022
7898049796281.0,AMLODIPINA 10 MGX 30 COMPRIMIDOS (BESILATO DE ANLODIPINO) VITAMEDIC,6.119999999999999,,Vitalclinic,05/06/2022
7898060132273.0,SUERO NATURAL (REHIDRAZOL) X 450ML GLOBO,14.279999999999998,,Vitalclinic,05/06/2022
7898060138220.0,SECNIMAX (SECNIDAZOL) 1000 MG X 2 COMP (EQ. DAKSOL),6.8046875,,Dismeven,29/05/2022
7898060139920.0,CLORIDRATO DE CICLOBENZAPRINA 5MG  X 30 COMP GLOBO,10.454999999999998,,Vitalclinic,05/06/2022
7898060139951.0,CICLOBENZAPRINA 10 MG X 30 COMP (PARECIDO A DORIXINA FLEX),11.54765625,,Dismeven,29/05/2022
7898100241279.0,CONAZOL (CETOCONAZOL) 20 MG / G CREMA 20 G AD / PED (BRASTERAPICA),5.55546875,,Dismeven,29/05/2022
7898100241897.0,SALICETIL (ACIDO ACETILSALICILICO) 100 MG X 10 COMP (EQ. ASPIRINA),0.84296875,,Dismeven,29/05/2022
7898100242726.0,PARACETAMOL (TYFLEN) 32 MG/ ML X 60 ML JARABE PEDIATRICO SABOR CEREZA (EQ. APIRET),5.922222222222223,,Dismeven,29/05/2022
7898100242900.0,GRIPALCE (ANTIGRIPAL) X 20 CAP AD (CAJA) BRASTERAPICA,8.16,,Vitalclinic,05/06/2022
7898100242955.0,"GLICEL ADULTO  2,5 G X 6  SUPOSITORIOS DE GLICERINA",11.9234375,,Dismeven,29/05/2022
7898100243808.0,"GLICEL PEDIATRICO  1,5 G X 6 SUPOSITORIOS DE GLICERINA",11.9234375,,Dismeven,29/05/2022
7898106008883.0,TEST DE EMBARAZO (CONFIRA),4.59,,Vitalclinic,05/06/2022
7898133130410.0,PARACETAMOL (TYLEMAX) 200 MG / ML 15 ML SOL GOTAS PED (NATULAB),4.59,,Vitalclinic,05/06/2022
7898133134784.0,RIFOTRAT (RIFAMICINA) 10 MG/ML X 20 ML SPRAY USO TOPICO (EQ. RIFOCINA),10.173015873015837,,Dismeven,29/05/2022
7898133136450.0,VARIVAX 100 MG X 30 COMPRIMIDOS NATULAB,23.46,,Vitalclinic,05/06/2022
7898158690487.0,POMADA MENTA+ALCANFOR (ALIVIOL) 20 G,6.63,,Vitalclinic,05/06/2022
7898158690586.0,"CINATREX (TETRACICLINA) 5 MG  X 3,5 G POMADA OFTALMICA (EQ. TERRAMICINA)",10.48125,,Dismeven,29/05/2022
7898158691576.0,QUEIMALIVE (SULFACETAMIDA + TROLAMINA) 74MG - 20MG POMADA USO AD/PED 30G (CIFARMA),14.025,,Vitalclinic,05/06/2022
7898158692221.0,FLORENT (SACHAROMYCES BOULARDII) 100 MG X 12 CAPS (EQ. PROLARDII),10.603125,,Dismeven,29/05/2022
7898158693228.0,OXYDERME NISTATINA 100.000 UI / OXIDO DE ZINC 200MG 60GR CIFARMA,10.596031746031748,,Dismeven,29/05/2022
7898158694416.0,NERALGYN (ISOMETEPTENO 30 MG + DIPIRONA 300 MG + CAFEINA 30 MG) X 20 COMP (EQ. IVAGAN),5.303174603174603,,Dismeven,29/05/2022
7898216360260.0,DICAZID (GLICAZIDA) 30 MG X 30 COMP (EQ GLIDAN),15.478125,,Dismeven,29/05/2022
7898216360406.0,FLUCONAZOL 150 MG X 2 CAP,3.2603174603174603,,Dismeven,29/05/2022
7898216361069.0,LIDOCAINA 50 MG POMADA (USO TOPICO SOBRE MOCUSA Y PIEL)  25 GR (PHARLAB),12.495,,Vitalclinic,05/06/2022
7898216361595.0,DIGOXINA 0.25MG X 20 COMP PHARLAB (CAJA),8.67,,Vitalclinic,05/06/2022
7898216361939.0,ACETATO DE DEXAMETASONA 1MG / 10 GR CREMA (PHARLAB),8.16,,Vitalclinic,05/06/2022
7898216363827.0,AGIL C PLUS (VITAMINA C+D+ZN) X 40 GOMITAS PHARLAB (FRASCO),18.615,,Vitalclinic,05/06/2022
7898216365920.0,PROAPETIC BC X 240 ML SUSPENSION (EQ. LISIN-B) ,11.9234375,,Dismeven,29/05/2022
7898216366552.0,"MELOXICAM 7,5 MG X 10 COMP",4.85952380952381,,Dismeven,29/05/2022
7898216367399.0,ACICLOVIR CREMA TOP 50MG/G 10G PHARLAB,8.16,,Vitalclinic,05/06/2022
7898277713302.0,SULFATO FERROSO 125 MG/ ML X 30 ML GOTAS (EQ. FERGANIC),4.56031746031746,,Dismeven,29/05/2022
7898277713685.0,NEORUB (MENTOL+ALCANFOR+ACEITE DE EUCALIPTO) 12GR ANT,6.885,,Vitalclinic,05/06/2022
7898277714361.0,PEDIANUTRI X 20 ML GOTAS SABOR TUTII FRUTTI (EQ HENOVIC),6.67265625,,Dismeven,29/05/2022
7898495601474.0,CLINARA (OLEO HIDRATANTE) CON VIT A Y E FRASCO 100 ML (CIFARMA),10.454999999999998,,Vitalclinic,05/06/2022
7898495603218.0,DEXTAMINE (MALEATO DE DEXCLORFENIRAMINA 2MG -BETAMETASONA 0.25 MG X 20 COMPRIMIDOS CIFARMA,8.16,,Vitalclinic,05/06/2022
7898495603812.0,BENATUX (DIFENHIDRAMINA 5 MG + AMONIO 50 MG + CITRATO DE SODIO 10 MG) X 120 ML SABOR MENTA,7.923809523809524,,Dismeven,29/05/2022
7898495603843.0,APETIVITON (CIPROEPTADINA + VIT B+ VIT D + VIT C) X 240 ML SOL ORAL SABOR CEREZA CARAMELO (EQ. APETININ),10.2984375,,Dismeven,29/05/2022
7898495603959.0,PROBENTOL (DEXPANTENOL) CREMA PRETECTORA PED 30 G (CIFARMA),10.2,,Vitalclinic,05/06/2022
7898495604376.0,OMEPRAZOL (EUPEPT) 20 MG X 30 CAPSULAS,7.1703125000000005,,Dismeven,29/05/2022
7898495604406.0,OMEPRAZOL (EUPET) 20MG X 90 CAPSULAS CIFARMA,17.34,,Vitalclinic,05/06/2022
7898495605908.0,QUEIMALIVE SUN (REFRESCANTE / HIDRATANTE) SPRAY 50ML USO TOPICO (CIFARMA),16.32,,Vitalclinic,05/06/2022
7898495606042.0,CLARICURE (ACIDO HIALURONICO) CREMA 60 G (CIFARMA),25.5,,Vitalclinic,05/06/2022
7898495607384.0,ALIVIOL AEROSOL ARNICA 120 ML CIFARMA,28.559999999999995,,Vitalclinic,05/06/2022
7898495608770.0,FLORENT (SACHAROMYCES BOULARDII) 200 MG X 6 CAPS (EQ. PROLARDII),10.603125,,Dismeven,29/05/2022
7898495609036.0,PROBENTOL (HIDRATANTE) PARA CABELLO Y PIEL SPRAY 50 ML (CIFARMA),13.77,,Vitalclinic,05/06/2022
7898505093107.0,"ACETATO DE CIPROTERONA 2 MG + ETINILESTRADIOL 0,035 MG X 21 COMP (EQ. DIANE 35)",6.9875,,Dismeven,29/05/2022
7898505095545.0,"LEVONORGESTREL (POSLOV)                                                                                                                                       PASTILLA DE EMERGENCIA 1,5 X 1 COMP (11/2022)",1.0523809523809526,,Dismeven,29/05/2022
7898593050945.0,ACALENTUS (L-TRITOF+ASS) (ACIDO FOLICO+MAGNESIO+VITB6+VITB12 X 60 CAPSULAS MAXNUTRI,36.21,,Vitalclinic,05/06/2022
7898633381800.0,POLIMAIS A-Z X 60 CAPSULAS,12.1671875,,Dismeven,29/05/2022
7898633381961.0,POLIMAIS + IMUNIDADE (VIT C+ D+E+ZINC+ SELEN) (RARIVIT) 30G X 60 CAP,12.75,,Vitalclinic,05/06/2022
7898633382005.0,POLIMAIS (SUP. ALIMENTICIO) KIDS SABOR TUTTI FRUTTI 240 ML,26.265,,Vitalclinic,05/06/2022
7898910350062.0,MONONITRATO DE ISOSSOBIDA 20 MG X 30 COMP (CAJA) ZYDUS,11.792857142857144,,Dismeven,29/05/2022
7899095200661.0,PROPRANOLOL CLORIDRATO (POLOL) 40 MG X 30 COMP (GEOLAB),8.16,,Vitalclinic,05/06/2022
7899095201316.0,DICLOFENAC POTASICO (POLTAX) 50 MG X 20 COMP,3.3738095238095243,,Dismeven,29/05/2022
7899095201378.0,TRAXONOL (ITRACONAZOL) 100 MG X 15 CAPSULAS (EQ. FUNGOSIN),22.07936507936508,,Dismeven,29/05/2022
7899095202962.0,ACIDO FOLICO 5 MG X 20 COMPRIMIDOS (FOLONIN) GEOLAB,5.1,,Vitalclinic,05/06/2022
7899095203266.0,"BETRICORT (CETOCONAZOL 20 MG + BETAMETASONA 0,64 MG + NEOMICINA 2,5 MG) X 30 GR (EQ. BAYCUTEN Y QUADRIMER)",9.29296875,,Dismeven,29/05/2022
7899095203426.0,TIOCONAZOL+TINIDAZOL (TININ) CREMA VAGINAL 35 GR + 7 APLICADORES GEOLAB,18.36,,Vitalclinic,05/06/2022
7899095205062.0,ALBEL (ALBENDAZOL) 400 MG X 3 COMPRIMIDOS,4.996875,,Dismeven,29/05/2022
7899095239838.0,CIPROFIBRATO 100 MG X 30 COMP,23.152380952380955,,Dismeven,29/05/2022
7899095249707.0,GLIBENCLAMIDA 5 MG X 30 COMP,3.002380952380953,,Dismeven,29/05/2022
7899095256538.0,ESPIRONOLACTONA 50 MG X 30 COMPRIMIDOS (GEOLAB),29.835,,Vitalclinic,05/06/2022
7899095261754.0,ALBENDAZOL 400 MG X 1 CP (GEOLAB),3.5699999999999994,,Vitalclinic,05/06/2022
7899470805900.0,PASTA AL AGUA (MENTOLADA) 80 GR NATULAB,14.535,,Vitalclinic,05/06/2022
7899620910713.0,TONICO VITAL (SUPLEMENTO ALIMENTICIO) AD/PED JBE 500ML (GLOBO),9.792,,Vitalclinic,05/06/2022
7899620912038.0,RARIVIT GOTAS (SUPLEM. ALIMENTICIO)  SABOR NARANJA 20ML (GLOBO),12.75,,Vitalclinic,05/06/2022
7899620912663.0,RARIVIT CALCIO +D3 600 MG X 60 COMP (GLOBO),17.849999999999998,,Vitalclinic,05/06/2022
7899620912908.0,RARIVIT (HAIR) MULTIVITAMINICO X 30CAP AD GLOBO,16.32,,Vitalclinic,05/06/2022
7899620913288.0,SUPRAMAX HAIR (SUPLEM. ALIMENTICIO) X 30 CAP USO AD (GLOBO),14.279999999999998,,Vitalclinic,05/06/2022
7899620913929.0,SUPRAMAX (SUPLEMENTO ALIMENTICIO) D 1000 UI X 30 CAP  (GLOBO),22.44,,Vitalclinic,05/06/2022
7899620914216.0,VITAMINA C 500 MG X 20 COMP (06/2022),2.1253968253968254,,Dismeven,29/05/2022
7899620914261.0,SUPRAMAX - C (VIT C) 1 G X 10 COMP. (GLOBO),9.18,,Vitalclinic,05/06/2022
7899620914278.0,RARIVIT (IMUNO) X 30CAP (VIT C/VITA D/ ZINC) GLOBO,16.83,,Vitalclinic,05/06/2022
7899620914506.0,RARIVIT GOTAS (SUPLEM. ALIMENTICIO)  SABOR TUTTI FRUTTI 20ML (GLOBO),13.26,,Vitalclinic,05/06/2022
7899620914919.0,SULFATO FERROSO (ANEMI PLUS) X 50 COMPR GLOBO,10.2,,Vitalclinic,05/06/2022
7899620915046.0,NIMESULIDA (SCAFLOGIN) 100MG X 12 COMP AD/PED (CAJA) GLOBO,5.1,,Vitalclinic,05/06/2022
7899785200612.0,AMBROMEL SPRAY SABOR EUCALIPTO  30 ML CIMED,15.3,,Vitalclinic,05/06/2022
7908020501183.0,LACPLUS LACTULOSA FRUTAS Y NATURAL 120 CC,21.216,,Vitalclinic,05/06/2022
7908020502586.0,"LINOFEME (LEVONORGESTREL 0,15 MG + ETINILESTRADIOL 0,03 MG) X 21 COMP",4.1234375,,Dismeven,29/05/2022
7908028021034.0,VENOCHEA CREMA P/ PIERNAS CANSADAS 300G (AVVIO),30.58046875,,Dismeven,29/05/2022
7908028021041.0,DIABETYLL CREMA HIDRATANTE P/ DIABETICOS X 300 G,30.58046875,,Dismeven,29/05/2022
8437019299354.0,SLINDA COM/REC 4 MG X 28            ,55.96,,Cobeca,05/06/2022
8437019606008.0,JERINGA 3 CC 21 G X 1 -1/2 (VENSALUD),0.4732799999999999,,Vitalclinic,05/06/2022
8437019606022.0,JERINGA 10 ML 21 G X1 1/2 (VENSALUD),0.6507599999999999,,Vitalclinic,05/06/2022
8437019606213.0,SCALP 21 G X1 (VENSALUD),0.357,,Vitalclinic,05/06/2022
8437019606237.0,SCALP 23 G X1 (VENSALUD),0.357,,Vitalclinic,05/06/2022
8437019606527.0,GUANTES QUIRURGICO LATEX 8.0 X 1 PAR VENSALUD,4.7328,,Vitalclinic,05/06/2022
8470006655894.0,QUETIAPINA 25 MG X 60 COMP. Kern Pharma,65.45,,Drolanca,22/05/2022
8470006723128.0,BROMURO DE IPATROPIO (ATROALDO)  INHALADOR 20mcg 200 DOSIS ALDO,48.05,,Cobeca,15/05/2022
8470006805367.0,ATORVASTATINA 20 MG X 28 COMP Kern Pharm,42.77,,Drolanca,22/05/2022
8470006875469.0,CANDESARTAN 16 MG X 28 COMP. Kern Pharma,28.36,,Drolanca,22/05/2022
8470007006565.0,VENTODUO INH 100/50MCG X 200 DOSIS  ,55.25,,Dismeven,29/05/2022
8470007047315.0,PREGABALINA 150 MG X 56 CAPS. Kern Pharm,73.82,,Drolanca,22/05/2022
8470007047377.0,PREGABALINA 75 MG X 56 CAPS. Kern Pharma,44.22,,Drolanca,22/05/2022
8470007166269.0,BISOPROLOL 10 MG X 60 COMP. EFG Kern Pha,58.18,,Drolanca,22/05/2022
8470007166344.0,BISOPROLOL 5 MG X 60 COMP. EFG Kern Phar,32.73,,Drolanca,22/05/2022
8470007981169.0,IBUPROFENO 400 MG X 30 COMP. Kern Pharma,17.45,,Drolanca,22/05/2022
8470008626236.0,AMLODIPINO 5MG X 30 COMP. Kern Pharma,13.09,,Drolanca,22/05/2022
8470008888917.0,OMEPRAZOL 20 MG X 28 CAPS Kern Pharma,18.18,,Drolanca,22/05/2022
8699525012586.0,VAZKOR TAB REC 5 MG X 20            ,8.05,,Cobeca,15/05/2022
8699525012593.0,VAZKOR TAB REC 10 MG X 20           ,10.26,,Cobeca,15/05/2022
8699525014344.0,"CANDEXIL PLUS 16MG/12,5MG X 28 TAB",74.16,,Drolanca,22/05/2022
8699525014351.0,"CANDEXIL PLUS TAB 32 MG/12,5 MG X 28",85.64,,Cobeca,15/05/2022
8699525092267.0,AZITRO TAB 500 MG  X 3              ,9.26,,Cobeca,15/05/2022
8699525092717.0,CLARITROMICINA ( DEKLARIT 500 MG) X 14 TABLETAS (POLINAC),46.665,,Vitalclinic,05/06/2022
8699525093189.0,AMOKLAVIN-BID TAB 1000 MG X 14      ,47.08,,Cobeca,15/05/2022
8699525093363.0,LOSAPRES PLUS (LOSARTAN + HIDROCLOROTIAZIDA) 50 MG / 12.5 MG X 28 TAB,18.270000000000003,,Dismeven,29/05/2022
8699525093370.0,LOSAPRES PLUS TAB 100 MG/25 MG X 28 ,67.53,,Cobeca,15/05/2022
8699525093523.0,ATORVASTATINA 20 MG (COLASTIN-L) X 30 TABLETAS (POLINAC),26.775,,Vitalclinic,05/06/2022
8699525093530.0,ATORVASTATINA 40 MG (COLASTIN-L) X 30 TABLETAS (POLINAC),36.53,,Cobeca,15/05/2022
8699525151469.0,MONODOKS 100MG X14 CAPSULAS DOXICICLINA,117.23,,Drolanca,22/05/2022
8699525162571.0,DEGASTROL CAP 30 MG X 28            ,22.25,,Cobeca,15/05/2022
8699525282507.0,AMOKLAVIN-BID PVO SUSP 400MG/57MGX70,33.29,,Cobeca,15/05/2022
8699525520074.0,"ROLASTYM 160 G/4,5G X INHAL120 DOSIS",285.66,,Drolanca,22/05/2022
8699525526410.0,RESPIRO INH 25MCG/250MCG X 120 DOSIS,243.39,,Cobeca,15/05/2022
8699525546234.0,MOMETASONA FUROATO (MONALIZ) 0.05% SPRAY NASAL 140 DOSIS,35.71,,Cobeca,15/05/2022
8699525790088.0,TIPRAXIN 4G/0.5G x 1 VIAL,54.17,,Drolanca,22/05/2022
8712581544195.0,PILAS PHILIPS POWER AA X 2,6.0,,Drolanca,22/05/2022
8801038200026.0,HOJILLA DE AFEITAR DORCO X 12 PAQ X 5 UN,34.79,,Drolanca,22/05/2022
8801038514895.0,AFEITADORA DORUSA 2H X 5 PZAS,5.04,,Drolanca,22/05/2022
8801038514932.0,AFEITADORA DORCO DAMA  X 5 UND,8.43,,Drolanca,22/05/2022
8901079005410.0,CLOPACT 75MG X 30TAB (CLOPIDOGREL),30.73,,Drolanca,22/05/2022
8901117247888.0,SALBUTAMOL (SALBUMED) 100 MCG INH (CIPLA),16.32,,Vitalclinic,05/06/2022
8901148010062.0,CIPROLET TAB 500 MG X 20            ,17.22,,Cobeca,15/05/2022
8901148224599.0,OMEZ CAP 20 MG X 20                 ,18.7,,Cobeca,15/05/2022
8901175025633.0,MEROGRAM PVO INY 1000 MG X 1        ,51.3026,,Cobeca,15/05/2022
8901175028733.0,ERTAGRAM PVO INY 1 G X 1            ,338.1852,,Cobeca,15/05/2022
8901463129821.0,LEVOFLOXACINA 500 MG 10 TABLETAS RECUBI,18.18,,Drolanca,22/05/2022
8901463129838.0,"TAMSULOSINA 0,4 MG 30 CÁPSULAS",27.92,,Drolanca,22/05/2022
8901463129937.0,LOSARTAN 100 MG 30 TABLETAS RECUBIERTAS,15.58,,Drolanca,22/05/2022
8901463129944.0,LOSARTAN 50 MG 30 TABLETAS RECUBIERTAS,8.77,,Drolanca,22/05/2022
8901463130841.0,AMLODIPINA 5MG + VALSARTAN 160MG X 10TAB,21.1,,Drolanca,22/05/2022
8901463130896.0,MEMANTINA 10MG X 14 TAB,35.71,,Drolanca,22/05/2022
8901463131046.0,ROSUVASTATINA 40 X MG 10 TAB REC,21.1,,Drolanca,22/05/2022
8901463131077.0,LEVOTIROXINA 100 MCG 30 TABLETAS,13.7955,,Drolanca,22/05/2022
8901463131237.0,OMEPRAZOL 20 MG X 14 CAP,12.66,,Drolanca,22/05/2022
8902396017438.0,DIGOXINA 0.25 MG (SOL. I.V)  2ML AMP NEOPHARMA,8.924999999999999,,Vitalclinic,05/06/2022
8902396025266.0,KETAMINA SOL INY 50 MG / ML I.V / I. M  10 ML (NEOPHARMA),49.98,,Vitalclinic,05/06/2022
8902502112613.0,DICLOFENAC (SODICO)  50 MG X 10 TAB LARK (BLISTER),1.275,,Vitalclinic,05/06/2022
8902502114006.0,ENALAPRIL 10 MG X 10 TAB COLIN (BLISTER),2.04,,Vitalclinic,05/06/2022
8902502114860.0,DIGOXINA 0.25 MG X 10 COLIN (BLISTER),4.59,,Vitalclinic,05/06/2022
8902502114891.0,FUROSEMIDA 40 MG X 10 TAB COLIN (BLISTER),2.04,,Vitalclinic,05/06/2022
8902502118943.0,AMLODIPINA 5MG X 10 TAB (BLISTER) COLIN,2.295,,Vitalclinic,05/06/2022
8902502118967.0,ENALAPRIL MALEATO 20 MG X 10 TAB BLISTER (COLIN),2.55,,Vitalclinic,05/06/2022
8902502124012.0,CELECOXIB 200 MG X 10 CAPSULAS COLIN,16.32,,Vitalclinic,05/06/2022
8903489000160.0,"TAMSUPROST CAP 0,4 MG X 30          ",32.47,,Cobeca,15/05/2022
8903489000184.0,GAPTAN TAB 300 MG X 30              ,35.06,,Cobeca,15/05/2022
8903489000191.0,"DUTAPROST TAB 0,5 MG X 30           ",51.95,,Cobeca,15/05/2022
8903489000252.0,CIPROTAN TAB 500 MG X 20            ,15.58,,Cobeca,15/05/2022
8903489000276.0,METGLUTAN 500 MG X 30 TABLETAS,11.69,,Drolanca,22/05/2022
8903489000771.0,OGASTAN (OMEPRAZOL) 20 MG X 30 CAP,19.48,,Drolanca,22/05/2022
8903489001754.0,VALTAN TAB 160 MG X 30              ,46.75,,Cobeca,15/05/2022
8903489001761.0,AMLOTAN TAB 5 MG X 30               ,11.691,,Cobeca,15/05/2022
8903489002942.0,ROSUTAN (ROSUVASTATINA) 10MG X 30 TAB,25.71,,Drolanca,22/05/2022
8903726227039.0,IRBESARTAN 150 MG 30 TABLETAS RECUBIERT,29.257,,Drolanca,22/05/2022
8903726243626.0,CARBONATO DE LITIO 300 MG 100 CÁPSULAS,38.6325,,Drolanca,22/05/2022
8903726266663.0,AMLODIPINA 5 MG X 30 TAB,9.09,,Drolanca,22/05/2022
8903726266670.0,AMLODIPINA 10 MG X 30 TAB,10.39,,Drolanca,22/05/2022
8904091110162.0,COMPLEBREZ INH 100 MCG / 6 MCG X 150,142.99,,Cobeca,15/05/2022
8904091123346.0,FLUTIBLOCK SUSP P/INH NASAL 50MCGX12,64.52,,Cobeca,15/05/2022
8904091127979.0,NASALSONA INH 50 MCG X 120 DOSIS    ,71.45,,Cobeca,15/05/2022
8904091127986.0,NASALSONA/P INH/NASAL 50MCG/140MGX15,110.18,,Cobeca,15/05/2022
8904091127993.0,SALBUBECLO AER/INH 100MCG/50MCGX 200,138.47,,Cobeca,15/05/2022
