Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
96057,VENULA CAP 200 MG X 60              ,0,1043,"BYO LATIN AMERICA, C.A.            ",8436024610123,MEDICINAS                     ,0.01,0,0,0,,0,,
96058,VENULA CAP 200 MG X 20              ,0,1043,"BYO LATIN AMERICA, C.A.            ",8436024610130,MEDICINAS                     ,0.01,0,0,0,,0,,
96070,"AZUTAN COLUTORIO 0,15% X 240ML AREX ",0,8,"BIOTECH LABORATORIOS, C.A.         ",7591242803175,MEDICINAS                     ,0.01,0,0,0,,0,,
96107,SOL RINGER LACTAT 500ML  X 24 DELIME,0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540353,MEDICINAS                     ,0.01,0,0,0,,0,,
96108,SOL RINGER INY IV 500ML X 24 DELIMED,0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540407,MEDICINAS                     ,0.01,0,0,0,,0,,
96109,"SOL ISOT CLOR 0,9% X 1000ML DELIMED ",0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540032,MEDICINAS                     ,0.01,0,0,0,,0,,
96110,"SOL ISOT CLOR 0,9% X 500ML DELIMED  ",0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",741003154005,MEDICINAS                     ,0.01,0,0,0,,0,,
96111,"SOL ISOT CLOR 0,9% X 250ML DELIMED  ",0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540018,MEDICINAS                     ,0.01,0,0,0,,0,,
96112,"SOL ISOT CLOR 0,9% X 100ML DELIMED  ",0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540001,MEDICINAS                     ,0.01,0,0,0,,0,,
96113,"SOL ISOT CLOR 0,9% X 3000ML DELIMED ",0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540568,MEDICINAS                     ,0.01,0,0,0,,0,,
96114,DEXTROSA 5% INY X 500ML DELIMED     ,0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540100,MEDICINAS                     ,0.01,0,0,0,,0,,
96115,"SOL CLOR SOD 0,45% X 500ML DELIMED  ",0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540223,MEDICINAS                     ,0.01,0,0,0,,0,,
96117,DEX 5% CLOR SOD 0.9% X 500ML DELIMED,0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540056,MEDICINAS                     ,0.01,0,0,0,,0,,
96118,DEX 5% CLOR SOD 0.45% X 500ML DELIME,0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540254,MEDICINAS                     ,0.01,0,0,0,,0,,
96119,DEX 5% CLOR SOD 0.3% X 500ML DELIMED,0,973,"SUPLIDORA HOSPIMED 2004,C.A.       ",7410031540285,MEDICINAS                     ,0.01,0,0,0,,0,,
96200,"IRBESARTAN HCT TAB 150MG/12,5MG X 14",IRBESARTAN/HIDROCLOROTIAZIDA,478,"CALOX INTERNATIONAL, C.A.          ",7591519008258,MEDICINAS                     ,22.73,0,0,0,,30,,
96201,"IRBESARTAN +HCT TAB 300-12,5MG X14 C",0,478,"CALOX INTERNATIONAL, C.A.          ",7591519007886,MEDICINAS                     ,0.01,0,0,0,,0,,
96202,ALBENDAZOL TABM BANANA 200 MG X 2 CA,0,924,"CALOX INTERNATIONAL, C.A.*REGULAD* ",7591519009323,MEDICINAS                     ,0.01,0,0,0,,0,,
23952,UDOX CAP 75MG X 20                  ,DICLOFENAC COLESTIRAMINA,305,"ESPECIALIDADES DOLLDER, C.A.       ",7592803004062,MEDICINAS                     ,23.38,373,0,0,23.38,0,,0
96233,PREDNIDENT IV 500 MG X 50           ,0,975,"SUMINISTROS MEDICOS MEDICADET,C.A. ",17593011000027,MEDICINAS                     ,0.01,0,0,0,,0,,
92083,ULCENOL TAB 40 MG X 20              ,FAMOTIDINA,487,"LABORATORIOS ELMOR, S.A.           ",7591062018650,MEDICINAS                     ,13.95,3932,0,0,13.95,0,,0
96261,ANFLAT CAP/BLD 125 MG X 20          ,SIMETICONA,981,ESPECIALIDADES FARMACEUTICAS JACFAR,7592442000029,MEDICINAS                     ,26.12,0,0,0,,0,,
96263,ANFLAT CAPB 125 MG X 10             ,SIMETICONA,981,ESPECIALIDADES FARMACEUTICAS JACFAR,7592442000012,MEDICINAS                     ,0.9,0,0,0,,0,,
16823,ULCON TAB 1 G X 20                  ,SUCRALFATO,1082,LABORATORIOS FARMA S.A             ,7591821210288,MEDICINAS                     ,51.14,347,0,0,51.14,30,,0
13252,ULGARIN CAP 20MG X 28               ,ESOMEPRAZOL,571,"LABORATORIOS LETI, S.A.V.          ",7591585319609,MEDICINAS                     ,36.49,52,0.25,0,27.3675,21,,0
43497,MIEL DE BORAX 30 ML                 ,BORATO DE SODIO/MIEL,61,QUIMICA FARMACEUTICA C.A.          ,7592236000747,MEDICINAS                     ,8.45,0,0,0,,0,,
96281,MIRTAZPEN TABR 30 MG X 30           ,0,183,"ASPEN VENEZUELA, C.A.              ",6001390127357,MEDICINAS                     ,0.01,0,0,0,,0,,
96282,ETOXISCLEROL AMP 3% 60MG X 1        ,0,301,SM PHARMA C.A.                     ,7590030000789,MEDICINAS                     ,0.01,0,0,0,,0,,
96283,IRBERTAN TAB 150 MG X 14            ,0,301,SM PHARMA C.A.                     ,7592020125892,MEDICINAS                     ,0.01,0,0,0,,0,,
96284,TIOFEN COM 400MG-4MG X 10           ,0,301,SM PHARMA C.A.                     ,7592020133958,MEDICINAS                     ,0.01,0,0,0,,0,,
91960,"FURUOATIV CREM TOP 0,1% X 20GR.     ",MOMETASONA,1358,"CASA DE REPRESENTACIONES FAHD, C.A ",8904091148509,MEDICINAS                     ,18.36,0,0,0,,14,,
96300,KOPODEX COMR 500MG X 30             ,0,358,"GYNOPHARM DE VENEZUELA, C.A.       ",7800026010877,MEDICINAS                     ,0.01,0,0,0,,0,,
96301,CLINOMAT COMR 2MG X 30              ,0,358,"GYNOPHARM DE VENEZUELA, C.A.       ",7800026089743,MEDICINAS                     ,0.01,0,0,0,,0,,
96302,KOPODEX COMR 500 MG X 60            ,0,358,"GYNOPHARM DE VENEZUELA, C.A.       ",7800026010884,MEDICINAS                     ,0.01,0,0,0,,0,,
96303,KOPODEX COMR 1000 MG X 30           ,0,358,"GYNOPHARM DE VENEZUELA, C.A.       ",7800026010891,MEDICINAS                     ,0.01,0,0,0,,0,,
96304,"GINODERM GEL 0,06% X 95G            ",0,358,"GYNOPHARM DE VENEZUELA, C.A.       ",7800026006610,MEDICINAS                     ,0.01,0,0,0,,0,,
96309,CEFUROXIMA INY 750MG X 1 CALOX      ,0,478,"CALOX INTERNATIONAL, C.A.          ",7591519009521,MEDICINAS                     ,0.01,0,0,0,,0,,
96310,RAMIPRIL TAB 5 MG X 10 CALOX        ,0,478,"CALOX INTERNATIONAL, C.A.          ",7591519009415,MEDICINAS                     ,0.01,0,0,0,,0,,
95625,AEROFLAT GTA 80 MG/ML X 20 ML       ,SIMETICONA,481,"LABORATORIOS COFASA, S.A.          ",7591818210406,MEDICINAS                     ,18.82,0,0,0,,30,,
25243,"PROLASTAT CAP 0,5 MG X 8 MEYER      ",0,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7707355052953,MEDICINAS                     ,102.56,0,0,0,,21,,
96314,SULTAMICILINA COM 375MG X14 GENVEN  ,0,356,"GENVEN GENERICOS VENEZOLANOS, S.A. ",7591585277954,MEDICINAS                     ,0.01,0,0,0,,0,,
23886,ULGARIN CAP 40 MG X 16              ,ESOMEPRAZOL,571,"LABORATORIOS LETI, S.A.V.          ",7591585419613,MEDICINAS                     ,30.88,56,0.25,0,23.16,21,,0
13323,ULGARIN CAP 40 MG X 32              ,ESOMEPRAZOL,571,"LABORATORIOS LETI, S.A.V.          ",7591585319616,MEDICINAS                     ,71.01,185,0.25,0,53.25750000000001,21,,0
96323,MIRAPEX ER LP COM 3MG X 30          ,0,57,"BOEHRINGER INGELHEIM, C.A.         ",4048846005793,MEDICINAS                     ,0.01,0,0,0,,0,,
96324,"MIRAPEX ER LP COM 1,5MG X 30        ",0,57,"BOEHRINGER INGELHEIM, C.A.         ",4048846005809,MEDICINAS                     ,0.01,0,0,0,,0,,
96325,"MIRAPEX ER LP COM 0,375MG X 30      ",0,57,"BOEHRINGER INGELHEIM, C.A.         ",4048846005823,MEDICINAS                     ,0.01,0,0,0,,0,,
96326,"MIRAPEX ER LP COM 0,75MG X 30       ",0,57,"BOEHRINGER INGELHEIM, C.A.         ",4048846005816,MEDICINAS                     ,0.01,0,0,0,,0,,
96328,XEFO COM 8MG X 10                   ,0,977,"TAKEDA,S.R.L.                      ",4031083003738,MEDICINAS                     ,0.01,0,0,0,,0,,
96329,XEFO COM 8MG X 20                   ,0,977,"TAKEDA,S.R.L.                      ",4031083003721,MEDICINAS                     ,0.01,0,0,0,,0,,
96330,EBASTEL FORTE COMR 20 MG X 10       ,0,977,"TAKEDA,S.R.L.                      ",8430308029137,MEDICINAS                     ,0.01,0,0,0,,0,,
96333,TIMEBLOC TAB 200 MG X 30            ,0,992,"REGENTIS,C.A.                      ",7592637008236,MEDICINAS                     ,0.01,0,0,0,,0,,
96334,EBIXA COMR 20 MG X 28               ,0,180,"LUNDBECK DE VENEZUELA, C.A.        ",7798092890212,MEDICINAS                     ,0.01,0,0,0,,0,,
96347,TECTA TAB 20 MG X 28                ,0,977,"TAKEDA,S.R.L.                      ",7501092700210,MEDICINAS                     ,0.01,0,0,0,,0,,
96348,TECTA TAB 20 MG X 14                ,0,977,"TAKEDA,S.R.L.                      ",7501092700203,MEDICINAS                     ,0.01,0,0,0,,0,,
96349,DENCOFEN AER X 90 ML                ,0,519,"LABORATORIOS PONCE, C.A.           ",7591309004590,MEDICINAS                     ,0.01,0,0,0,,0,,
96354,CRISPLUS CAP 60 MG X 60             ,0,550,"LABORATORIOS VARGAS, S.A.          ",7796285273293,MEDICINAS                     ,0.01,0,0,0,,0,,
96382,LOSARTAN POT+HIDROC 100/25MG X10GENV,0,568,"LABORATORIOS LETI, S.A.V. *LETICAR*",7591585273789,MEDICINAS                     ,0.01,0,0,0,,0,,
96383,"RAMIPRIL TAB 2,5MGX10 SANDOZ        ",0,723,"NOVARTIS DE VENEZUELA, S.A.        ",9002260015559,MEDICINAS                     ,0.01,0,0,0,,0,,
96384,RAMIPRIL TAB 5MG X10 SANDOZ         ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",9002260015566,MEDICINAS                     ,0.01,0,0,0,,0,,
96387,RAMIPRIL TAB 10MG X10 SANDOZ        ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",7702635500384,MEDICINAS                     ,0.01,0,0,0,,0,,
96400,DEPO MEDROL AMP 40 MG X 2 ML        ,0,691,PFIZER VENEZUELA  S.A.             ,7591257002037,MEDICINAS                     ,0.01,0,0,0,,0,,
96402,ASGLIPEN TAB 15 MG X 30             ,0,183,"ASPEN VENEZUELA, C.A.              ",6001390128118,MEDICINAS                     ,0.01,0,0,0,,0,,
96403,"MEGLIPEN TAB 500MG-2,5MG X 30       ",0,183,"ASPEN VENEZUELA, C.A.              ",6001390128255,MEDICINAS                     ,0.01,0,0,0,,0,,
96413,SOMPRAZ IV PVO LIOF/SOL/INY X 40MG  ,0,987,"ASPEN VENEZUELA, C.A.              ",8901127018201,MEDICINAS                     ,0.01,0,0,0,,0,,
96414,VENIZ XR TAB L P 150 MG X 10        ,0,901,"ASPEN VENEZUELA, C.A.              ",8901127016290,MEDICINAS                     ,0.01,0,0,0,,0,,
96415,VENIZ XR TAB 75 MG X 10             ,0,901,"ASPEN VENEZUELA, C.A.              ",8901127016283,MEDICINAS                     ,0.01,0,0,0,,0,,
96416,RIVAMER CAP 4.5 MG X 30             ,0,901,"ASPEN VENEZUELA, C.A.              ",8901127007083,MEDICINAS                     ,0.01,0,0,0,,0,,
96419,TRITEN COM 2.5 MG  X 10             ,0,511,"BIOTECH LABORATORIOS, C.A.         ",7591243850833,MEDICINAS                     ,0.01,0,0,0,,0,,
96420,TRITEN COM 5 MG  X 10               ,0,511,"BIOTECH LABORATORIOS, C.A.         ",7591243850871,MEDICINAS                     ,0.01,0,0,0,,0,,
96422,"IRBESARTAN +HCT TAB 300-12,5MG X 10 ",0,723,"NOVARTIS DE VENEZUELA, S.A.        ",7702635768661,MEDICINAS                     ,0.01,0,0,0,,0,,
96423,"IRBESARTAN +HCT TAB 150-12,5MG X 10 ",0,723,"NOVARTIS DE VENEZUELA, S.A.        ",7702635768647,MEDICINAS                     ,0.01,0,0,0,,0,,
96439,EUTEBROL COM 20 MG X 30.            ,0,653,"LABORATORIOS NOLVER, C.A.          ",7730979094054,MEDICINAS                     ,0.01,0,0,0,,0,,
96441,"GAMORVAN JBE 0,5ML/MG X 60ML        ",0,43,"BAYER, S.A.                        ",7591165910479,MEDICINAS                     ,0.01,0,0,0,,0,,
96502,DULCOLAX PI TAB 5MG X 30            ,0,1024,"BOEHRINGER INGELHEIM, C.A.         ",4048846006127,MEDICINAS                     ,0.01,0,0,0,,0,,
96503,TERBINAFINA CRM 1% X 20GR CALOX     ,0,478,"CALOX INTERNATIONAL, C.A.          ",7591519009101,MEDICINAS                     ,0.01,0,0,0,,0,,
96508,SCHERIPROCT REFORM CREM X 15G       ,0,41,"BAYER, S.A.                        ",4260085521449,MEDICINAS                     ,0.01,0,0,0,,0,,
13360,UÑA DE GATO CAP 300 MG X 60 NAT PREM,UNCARIA TORMENTOSA,1083,LABORATORIO NATURAL PREMIUM C.A    ,7592430000208,MEDICINAS                     ,34.77,95,0,0,34.77,0,,0
96526,TIOCOL TABR 8 MG X 10               ,0,349,"LABORATORIOS LA SANTE, C.A.*PHARMAT",7592454889186,MEDICINAS                     ,0.01,0,0,0,,0,,
96528,IBANDRONATO TABR 150MG X 1 ELTER    ,0,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454888868,MEDICINAS                     ,0.01,0,0,0,,0,,
96530,CITIC COM 500 MG X 15               ,0,922,"ZUOZ PHARMA,S.A.                   ",7591651001360,MEDICINAS                     ,0.01,0,0,0,,0,,
96532,WAMPOLE DIVERSION EXTREMA JBE X360 M,0,517,PONCE & BENZO SUCR. C.A.           ,7591309900298,MEDICINAS                     ,0.01,0,0,0,,0,,
96534,WAMPOLE EXPLOSION CITRICA X 360 ML. ,0,517,PONCE & BENZO SUCR. C.A.           ,7591309900311,MEDICINAS                     ,0.01,0,0,0,,0,,
96554,OVUMIX OVULO VAG 750MG/200MG X 7    ,METRONIDAZOL/MICONAZOL,1135,"DOROPHARMA, C.A.                   ",7796285273231,MEDICINAS                     ,0.03,0,0,0,,0,,
96572,LANSOPRAZOL CAP 30MGX30  ELTER      ,0,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454002691,MEDICINAS                     ,0.01,0,0,0,,0,,
16865,UÑA DE GATO CAP 400 MG X 45         ,UNCARIA TORMENTOSA,134,"ARCO IRIS LABORATORIOS, C.A.       ",7592946001591,MEDICINAS                     ,25.66,36,0.1,0,23.094,30,,0
24109,UÑA DE GATO CAP 430 MG X 30         ,UNCARIA TORMENTOSA,1054,"LABORATORIOS HERBAPLANT, C.A.      ",7592710004216,MEDICINAS                     ,15.18,151,0.1,0,13.661999999999999,21,,0
99675,UÑA DE GATO CAP 430 MG X 60         ,UNCARIA TORMENTOSA,1054,"LABORATORIOS HERBAPLANT, C.A.      ",7592710000904,MEDICINAS                     ,23.36,146,0.1,0,21.024,21,,0
43484,SEN HOJAS 5 G SOB X 50              ,SENOSIDOS A Y B,61,QUIMICA FARMACEUTICA C.A.          ,7592236000426,MEDICINAS                     ,60.39,9,0,0,60.39,0,,
96587,XABLIN CAP 150 MG X 14              ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",8699516156046,MEDICINAS                     ,0.01,0,0,0,,0,,
96588,XABLIN CAP 75 MG X 14               ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",8699516156060,MEDICINAS                     ,0.01,0,0,0,,0,,
43486,MANZANILLA FLORES 5 G SOB X 50      ,MANZANILLA,61,QUIMICA FARMACEUTICA C.A.          ,7592236000341,MEDICINAS                     ,66.23,14,0,0,66.23,0,,
99676,UÑA DEL DIABLO CAP 375 MG X 60      ,HARPAGOPHYTUM,1054,"LABORATORIOS HERBAPLANT, C.A.      ",7592710000911,MEDICINAS                     ,20.45,264,0.1,0,18.405,21,,0
96610,XARELTO COMR 20MG X 14              ,0,43,"BAYER, S.A.                        ",7795320000481,MEDICINAS                     ,0.01,0,0,0,,0,,
96611,XARELTO COMR 15MG X 14              ,0,43,"BAYER, S.A.                        ",7795320000467,MEDICINAS                     ,0.01,0,0,0,,0,,
96616,FERRIUM JBE 50MG X150ML             ,0,114,MEDIFARM INVERSIONES Y             ,7591096003509,MEDICINAS                     ,0.01,0,0,0,,0,,
96619,BRANE SOB 200 MG X 10               ,0,487,"LABORATORIOS ELMOR, S.A.           ",7591062017202,MEDICINAS                     ,0.01,0,0,0,,0,,
96649,"AQUAMAR SPRAY PED 0,90% X 100ML     ",0,602,MEDIFARM INVERSIONES Y             ,7591096003424,MEDICINAS                     ,0.01,0,0,0,,0,,
96650,"AQUAMAR SPRAY 0,90% X 100ML         ",0,602,MEDIFARM INVERSIONES Y             ,7591096003387,MEDICINAS                     ,0.01,0,0,0,,0,,
96653,"GYNORELLE COMR 2MG-0,02MG X 28      ",0,358,"GYNOPHARM DE VENEZUELA, C.A.       ",7800026245873,MEDICINAS                     ,0.01,0,0,0,,0,,
96654,CIALIS COMR 5 MG X 14               ,0,289,"ELI LILLY Y COMPAÑIA DE VENEZUELA, ",7703991000112,MEDICINAS                     ,0.01,0,0,0,,0,,
96656,ANALPER FEM ULTRA TAB 400 MG X 10   ,0,352,"LABORATORIOS LA SANTE, C.A. *PHQ CO",7592454003032,MEDICINAS                     ,0.01,0,0,0,,0,,
96674,ECLOSYNT-NAS INH ORAL 50MCG X 200 DO,0,990,"BIOSYNTEC,S.A.                     ",7593169000118,MEDICINAS                     ,0.01,0,0,0,,0,,
96675,ECLOSYNT INH ORAL 50MCG X 200 DOSIS ,0,990,"BIOSYNTEC,S.A.                     ",7593169000125,MEDICINAS                     ,0.01,0,0,0,,0,,
96677,ASPRINIL TAB 81MG X 30              ,AC ACETILSALICILICO,511,"BIOTECH LABORATORIOS, C.A.         ",7591243802375,MEDICINAS                     ,0.4,0,0,0,,0,,
96678,BACQURE 500MG SOL INYECTABLE DAIICHI,0,988,"DAIICHI SANKYO VENEZUELA,S.A.      ",8901296016190,MEDICINAS                     ,0.01,0,0,0,,0,,
96681,AMBROLOR SOL X 60 ML SM PHARMA      ,AMBROXOL/LORATADINA,301,SM PHARMA C.A.                     ,752020129302,MEDICINAS                     ,0.64,0,0,0,,0,,
96689,SIMVASTATINA TABR 40 MG X 30 KIM    ,0,929,"LABORATORIOS KIMICEG , C.A.        ",7592616576527,MEDICINAS                     ,0.01,0,0,0,,0,,
96691,L-CARNITINA SOL ORAL 1G/10ML X 120ML,0,927,"GENERICO DE CALIDAD GC,C.A.        ",7591136001168,MEDICINAS                     ,0.01,0,0,0,,0,,
96698,ROSUSTOR TABR 40MG X 14             ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",3838957063550,MEDICINAS                     ,0.01,0,0,0,,0,,
43499,AZUL DE METILENO X 30 ML            ,METILTIONINA,61,QUIMICA FARMACEUTICA C.A.          ,7592236000549,MEDICINAS                     ,8.45,10,0,0,8.45,0,,
43883,YODO BLANCO X 30 ML                 ,YODO POVIDONA,61,QUIMICA FARMACEUTICA C.A.          ,7592236000525,MEDICINAS                     ,9.05,0,0,0,,0,,
96717,CITRACALD PLUS COM 1500MG/400UI X60 ,0,358,"GYNOPHARM DE VENEZUELA, C.A.       ",7750304008631,MEDICINAS                     ,0.01,0,0,0,,0,,
96718,CITRACALD PLUS COM 1500MG/400UI X30 ,0,358,"GYNOPHARM DE VENEZUELA, C.A.       ",7750304008648,MEDICINAS                     ,0.01,0,0,0,,0,,
96733,BISOLVON COMD 8 MG X 8              ,0,1024,"BOEHRINGER INGELHEIM, C.A.         ",4048846003218,MEDICINAS                     ,0.01,0,0,0,,0,,
96739,MONTRAX GRN SOB 4MG X 30 BIOTECH    ,0,511,"BIOTECH LABORATORIOS, C.A.         ",7591243834208,MEDICINAS                     ,0.01,0,0,0,,0,,
96740,AMUFON CAPB 125MG X 20              ,0,8,"BIOTECH LABORATORIOS, C.A.         ",7591242802017,MEDICINAS                     ,0.01,0,0,0,,0,,
90498,UROCIT TAB LP 10MG X 100            ,CITRATO POTASICO,328,"FARMA, S.A.                        ",7592229003229,MEDICINAS                     ,134.62,90,0,0,134.62,30,,0
96742,RISPOLUX TABR 2 MG X 20             ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",7702635875628,MEDICINAS                     ,0.01,0,0,0,,0,,
96743,RISPOLUX TABR 1 MG X 20             ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",7702635875611,MEDICINAS                     ,0.01,0,0,0,,0,,
96744,EXIPROLAM TABR 10 MG X 28           ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",8901109316035,MEDICINAS                     ,0.01,0,0,0,,0,,
96747,DI ANALPER GEL 1.16% X 50 G         ,DICLOFENAC DIETILAMINA,352,"LABORATORIOS LA SANTE, C.A. *PHQ CO",7592454002295,MEDICINAS                     ,13.12,0,0,0,,30,,
96748,BROXOL GRIP PLUS TAB 650/60/5MG X 10,ACETAMINOFEN/PSEUDOEFEDRINA/LO,352,"LABORATORIOS LA SANTE, C.A. *PHQ CO",7592454003049,MEDICINAS                     ,8.7,0,0,0,,30,,
96749,CARVEDILOL TABR 25 MG X 10 ELTER    ,0,348,"LABORATORIOS LA SANTE, C.A.*ELTER  ",7592454002738,MEDICINAS                     ,0.01,0,0,0,,0,,
96751,ATOCOR TAB 40MGX20                  ,0,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148230637,MEDICINAS                     ,0.01,0,0,0,,0,,
96752,RENANGIO TAB 80MG X 30              ,0,983,"DR. REDDY'S VENEZUELA, C.A.        ",8904159600734,MEDICINAS                     ,0.01,0,0,0,,0,,
96753,RENANGIO TAB 40MG X 30              ,0,983,"DR. REDDY'S VENEZUELA, C.A.        ",8904159600703,MEDICINAS                     ,0.01,0,0,0,,0,,
96754,"RENANGIO PLUS TAB 40MG/12,5MG X 30  ",0,983,"DR. REDDY'S VENEZUELA, C.A.        ",8904159600819,MEDICINAS                     ,0.01,0,0,0,,0,,
96762,KETIAN TABR 25 MG X 60              ,0,875,LABORATORIOS VIVAX PHARMACEUTICALS ,7703153026882,MEDICINAS                     ,0.01,0,0,0,,0,,
96791,CEVAX CAPB VIT C 500 MG X 45        ,0,891,LABORATORIOS VIVAX PHARMACEUTICALS ,7592432900056,MEDICINAS                     ,0.01,0,0,0,,0,,
96793,GIANDA COMP X 21 GRUNENTHAL         ,0,350,GRUNENTHAL VENEZOLANA FARMACEUTICA ,7592889004161,MEDICINAS                     ,0.01,0,0,0,,0,,
22852,URODUTAN TAB 200 MG X 10            ,FLAVOXATO,1036,"LABORATORIOS FC PHARMA, C.A.       ",7593090001512,MEDICINAS                     ,16.79,358,0.05,0,15.9505,21,,0
25315,UROPRIN GRAN SOL/ORAL SOBR 3 G X 1  ,0,1503,"CASA DE REPRESENTACION ARO, S.A    ",7460840419517,MEDICINAS                     ,59.87,33,0,0,59.87,0,,0
96806,LYNCIS COMM SAB/MENT Y LIMON X10    ,0,922,"ZUOZ PHARMA,S.A.                   ",7798032933627,MEDICINAS                     ,0.01,0,0,0,,0,,
96813,ROZAT TAB 10 MG X 30                ,0,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148231276,MEDICINAS                     ,0.01,0,0,0,,0,,
96814,ROZAT TAB 20 MG X 30                ,0,983,"DR. REDDY'S VENEZUELA, C.A.        ",8901148231283,MEDICINAS                     ,0.01,0,0,0,,0,,
23908,VALDIPOT TAB 50 MG X 20             ,DICLOFENAC POTASICO,547,"LABORATORIOS VALMOR, C.A.          ",7591020081023,MEDICINAS                     ,7.55,38,0,0,7.55,18,,0
96822,CLOPIDOGREL TABR 75MGX30 GENCER     ,0,543,"LABORATORIOS VALMOR, C.A.          ",7591020008822,MEDICINAS                     ,0.01,0,0,0,,0,,
23127,VALERIANA CAP 250 MG X 30           ,VALERIANA,1255,"GRUPO PHARMATECH, C.A              ",7597189000189,MEDICINAS                     ,36.25,24,0.2,0,29,30,,0
22826,VALERIANA CAP 300 MG X 90 ARCO IRIS ,VALERIANA,134,"ARCO IRIS LABORATORIOS, C.A.       ",7592946025788,MEDICINAS                     ,20.39,91,0.1,0,18.351,30,,0
96828,OSEFOR CAPB 150MG X 3               ,0,875,LABORATORIOS VIVAX PHARMACEUTICALS ,7592432018003,MEDICINAS                     ,0.01,0,0,0,,0,,
16809,VALERIANA FC GTA 60 ML              ,VALERIANA,1036,"LABORATORIOS FC PHARMA, C.A.       ",7593090002236,MEDICINAS                     ,11.51,201,0.05,0,10.9345,21,,0
16815,VALERIANA FC JBE X 120 ML FC        ,VALERIANA,1036,"LABORATORIOS FC PHARMA, C.A.       ",7593090000997,MEDICINAS                     ,17.79,80,0.05,0,16.9005,21,,0
96832,ONDANSETRON TAB 8MG X 30 CALOX      ,0,478,"CALOX INTERNATIONAL, C.A.          ",7591519007978,MEDICINAS                     ,0.01,0,0,0,,0,,
96843,EXELON PARCHE TTS 27MG/15CM X 30    ,0,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019753309,MEDICINAS                     ,0.01,0,0,0,,0,,
96844,"GINESAL DUCHA VAG. 0,25% X 130ML    ",0,727,"PRODUCTOS GACHE, S.A.              ",7592116000386,MEDICINAS                     ,0.01,0,0,0,,0,,
96845,IPRASYNT SUS INH 20MCG X 1          ,0,990,"BIOSYNTEC,S.A.                     ",7593169000156,MEDICINAS                     ,0.01,0,0,0,,0,,
96846,"LEVONOR GRA 0,15MG/0,03MG X 21      ",0,990,"BIOSYNTEC,S.A.                     ",7593169000187,MEDICINAS                     ,0.01,0,0,0,,0,,
96847,METFORMIN/GLIBENC TAB 500MG/5MG X30 ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",3838957066285,MEDICINAS                     ,0.01,0,0,0,,0,,
96848,"METFORMIN/GLIBENC TAB 500MG/2,5MG X3",0,723,"NOVARTIS DE VENEZUELA, S.A.        ",3838957066278,MEDICINAS                     ,0.01,0,0,0,,0,,
96849,LOSARTAN POT TAB 100MG X 30 SANDOZ  ,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",8699516092276,MEDICINAS                     ,0.01,0,0,0,,0,,
96865,CANDESAR/HIDROC TAB 16MG/12.5MG X 14,0,723,"NOVARTIS DE VENEZUELA, S.A.        ",3838957060856,MEDICINAS                     ,0.01,0,0,0,,0,,
96879,CETRIZ SOL GTA 10 MG/ML X 30 ML     ,CETIRIZINA,301,SM PHARMA C.A.                     ,7592020129609,MEDICINAS                     ,13.53,0,0,0,,0,,
96881,MOFLOX COMR 400 MG X 7              ,0,301,SM PHARMA C.A.                     ,7592020131039,MEDICINAS                     ,0.01,0,0,0,,0,,
96882,GLIMEPIR TAB 2MG X 30               ,0,301,SM PHARMA C.A.                     ,7592020125861,MEDICINAS                     ,0.01,0,0,0,,0,,
96883,METORMIN COM 500 MG X 30            ,0,1044,"SM PHARMA, C.A.                    ",7592020126967,MEDICINAS                     ,0.01,0,0,0,,0,,
