Product,Cod. Bar,F.Price,Date,Qty,Drog
ÑAME SALVAJE CAP 365 MG X 30        ,7592710004063,16.839000000000002,05/06/2022,,Cobeca
FEDIPINA COM 20 MG X 30             ,7460828579417,26.22,14/06/2022,,Cobeca
OCICURE AMP 40 MG DAC               ,8904159481470,5.32,29/05/2022,,Cobeca
"OFAFLAN SUP PED 12,5 MG X 6         ",7591062016458,18.01,15/05/2022,,Cobeca
OFAFLAN SUSP GTA 15 MG/ML X 30 ML   ,7591062900894,8.69,15/05/2022,,Cobeca
OGASTAN CAP 20 MG X 30              ,8903489000771,19.48,15/05/2022,,Cobeca
OLANZAPINA TAB 10 MG X 14           ,720524031211,16.95,14/06/2022,,Cobeca
OLANZAPINA TAB 10 MG X 14 PSIC      ,7501384546502,26.42,05/06/2022,,Cobeca
OLANZAPINA TAB 5 MG X 14            ,7501384547172,22.32,05/06/2022,,Cobeca
OLMECAR COM/REC 20 MG X 30          ,7591585318794,28.92,05/06/2022,,Cobeca
OLMECAR TAB 40 MG X 30              ,7591585318800,51.35,05/06/2022,,Cobeca
"OLMES ME/HI TAB/REC 40MG/12,5MGX10 L",7592454891431,14.92,14/06/2022,,Cobeca
OLMES MEDOXOMIL TAB/REC 20MGX30 LA S,7592454003285,20.72,14/06/2022,,Cobeca
OLMES MEDOXOMIL TAB/REC 40MGX30 LA S,7592454003278,37.3,14/06/2022,,Cobeca
OLMESARTAN MEDOXOMIL TAB 20 MG X 30 ,7597758000312,19.1115,05/06/2022,,Cobeca
OLMESARTAN MEDOXOMIL TAB 20MGX10 LA ,7592454891219,8.29,14/06/2022,,Cobeca
ONDATRIN AMP 2 MG/2 ML X 5          ,7592637008281,97.4,15/05/2022,,Cobeca
OLMESARTAN MEDOXOMIL TAB 40 MG X 30 ,7597758000329,27.6954,05/06/2022,,Cobeca
OLMESARTAN TAB 20 MG X 30 BUKA      ,675696260184,22.6,19/06/2022,,Cobeca
OMEFLUX AMP 40 MG X 1               ,75971182,8.13,05/06/2022,,Cobeca
OMEFLUX CAP 20 MG X 10              ,7597758000060,4.3919999999999995,05/06/2022,,Cobeca
OMEGA 3 CAP 1000 MG X 60            ,7592946169635,40.455000000000005,14/06/2022,,Cobeca
OMEGA 3 CAP/BLD 1000 MG X 30        ,669238000499,26.16,15/05/2022,,Cobeca
OMEGA 3 CAP/BLD 1000 MG X 60 PRIMAVE,7593089000106,40.16,14/06/2022,,Cobeca
OMEGA 3 EPA CAPB 1000 MG X 90 EARTH´,608786002159,53.95,15/05/2022,,Cobeca
OMEGA 3.6.9 CAP X 60                ,7592946169659,40.455000000000005,14/06/2022,,Cobeca
OMEGA 3+ CAP X 100 ETERNAL          ,787790466550,41.952,14/06/2022,,Cobeca
PENYSOL 633 AMP X 100 ALFA          ,7468999188674,316.88,29/05/2022,,Cobeca
OMEGEL CAP/BL 1000 MG X 30          ,7592432000244,31.64,14/06/2022,,Cobeca
OMEPRAZOL CAP 20 MG MICROGRAN X 7   ,7591136723718,9.126000000000001,15/05/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 10            ,18906043093254,50.45,29/05/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 100 MVGA      ,7750215004487,54.55,15/05/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 14 BUKA       ,675696260078,7.01,19/06/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 14 CLX        ,7591519000153,10.53,14/06/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 28 CLX        ,7591519001907,15.815999999999999,14/06/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 30 OFTALMI    ,7591196006233,19.16,14/06/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 7 OFTALMI     ,7591196003386,5.58,14/06/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 8 GENVEN      ,7591585573810,3.966,05/06/2022,,Cobeca
OMEPRAZOL CAP 20 MG X 8 LA SANTE    ,7592454163682,5.802999999999999,14/06/2022,,Cobeca
"PORTIL CREM 1,5% X 20 G MVGA        ",7750215998441,17.03,15/05/2022,,Cobeca
OMEPRAZOL CAP 40 MG X 30 LA SANTE   ,7703763889099,25.91,14/06/2022,,Cobeca
OMEPRAZOL CAP GAST 40 MG X 10       ,7591585173881,12.81,05/06/2022,,Cobeca
GLAUC OFF SOL OFT 5 ML              ,7709050343527,72.94,15/05/2022,,Cobeca
OMEPRAZOL SOL INY 40 MG X 10 DIST   ,7598252000075,58.463,29/05/2022,,Cobeca
OMEZ CAP 20 MG X 20                 ,8901148224599,18.7,15/05/2022,,Cobeca
ONDANSETRON COM 4 MG X 10 GIEMPI    ,7594000490471,23.38,14/06/2022,,Cobeca
ONDANSETRON INY 2 MG/ML 4 MG X 1 GIE,7594000490495,19.48,14/06/2022,,Cobeca
ONDANSETRON SOL ORAL 4MG/5ML X 50 ML,7591619150000,22.08,14/06/2022,,Cobeca
ONDATRIN AMP 2 MG/4 ML X 1          ,7592637005679,24.9312,15/05/2022,,Cobeca
OPAT SOL OFT 0.1% X 5 ML            ,7591196003942,16.62,14/06/2022,,Cobeca
OROZIM COM/REC X 20                 ,7591243839753,22.856,15/05/2022,,Cobeca
OSTEOCAL TAB REC 600 MG X 30 MEYER  ,7707355057255,16.23,05/06/2022,,Cobeca
OTAN GTA 0.10/4 MG X 5 ML           ,7592782000567,18.18,15/05/2022,,Cobeca
OXACILINA SOD VIAL 1 G X 1 KMPLUS   ,6921875011349,3.43,02/06/2022,,Cobeca
OXACILINA SODICA AMP 1 MG X 1       ,7597758000039,3.2479999999999998,05/06/2022,,Cobeca
ITRACONAZOL CAP 100 MG X 10 ANG     ,7598176000229,21.51,14/06/2022,,Cobeca
OXCARBAXEPINA TAB 300 MG X 30       ,720524031136,30.13,14/06/2022,,Cobeca
OXIDREN COM 150 MG X 1              ,7591585112552,18.439700000000002,05/06/2022,,Cobeca
OXIMETAZOLINA SOL NAS 0.05% X 15 ML ,7591020007528,13.14,02/06/2022,,Cobeca
PANTOPRAZOL TAB 20 MG X 10          ,7703153034726,13.86,14/06/2022,,Cobeca
PANTOPRAZOL TAB 40 MG X 14 LAT      ,720524031068,13.554,14/06/2022,,Cobeca
PANTOPRAZOL TAB 40 MG X 7           ,7597758000299,5.832,05/06/2022,,Cobeca
PANTOPRAZOL TAB/REC 40 MG X 10      ,7703153034719,22.06,14/06/2022,,Cobeca
PANTOPRAZOL TAB/REC 40 MG X 10 LA SA,7703763044269,16.58,14/06/2022,,Cobeca
PAPAVERYL ELIXIR GTA 10MG/ML X 30ML ,7592782000611,20.78,15/05/2022,,Cobeca
PARACETAMOL GOTAS 100MG/ML X 10 ML M,7750215074299,8.52,15/05/2022,,Cobeca
PARACETAMOL INF INY 1G/100ML        ,7598252101079,15.342500000000001,29/05/2022,,Cobeca
PARACETAMOL JBE 120MG/5ML X 120 ML M,7750215575819,15.92,15/05/2022,,Cobeca
PIPERAZINA HEX JBE 500MG/5ML X 120 M,7594000850084,10,15/05/2022,,Cobeca
LAMTOX COM 100 MG X 30              ,7468519664145,68.73,14/06/2022,,Cobeca
LABIODERM CREM 5% X 10 G            ,7794207000934,15.53,15/05/2022,,Cobeca
LEPCETAM COM/REC 1000 MG X 30       ,7460489001296,157.94,14/06/2022,,Cobeca
PARACETAMOL TAB 500 MG X 100 MVGA   ,7750215496886,38.86,15/05/2022,,Cobeca
PARACETAMOL TAB EFERV 500 MG X 20 ZU,8906045626873,34.22,29/05/2022,,Cobeca
PARKEN TAB 25/250 MG X 30 MEYER     ,7707355056197,89.74,05/06/2022,,Cobeca
PASIFLORA JBE 120 ML                ,7594001450962,10.38,15/05/2022,,Cobeca
PASIFLORA JBE 120 ML ARCO IRIS      ,7592946012788,12.096,14/06/2022,,Cobeca
PASIKID GTA X 30 ML                 ,7591231100292,43.83,15/05/2022,,Cobeca
KETOVEN CREM 2% X 30 G              ,7596347793581,10.39,15/05/2022,,Cobeca
PASIVIT GTA X 30 ML                 ,7591231100124,53.57,15/05/2022,,Cobeca
PASIVIT PLUS GTA X 30 ML            ,7591231100315,62.5,15/05/2022,,Cobeca
PASTA AL AGUA X 100 G               ,7592236000020,12.09,15/05/2022,,Cobeca
PECTOBRON JBE X 180 ML              ,759402000680,20.57,15/05/2022,,Cobeca
PEDIACORT SOL ORAL 3 MG/ML P/SODIO 6,7591196006097,39.33,14/06/2022,,Cobeca
PENASTIM AMP IV 500MG/500MG X 1     ,75971199,51.801,05/06/2022,,Cobeca
PEREBRON JBE ADU MIEL/LIMON 120 ML  ,7591062011255,14.61,15/05/2022,,Cobeca
PEREBRON JBE PED 120 ML             ,7591062011200,10.83,15/05/2022,,Cobeca
PEREBRON JBE PED MIEL/LIMON 120 ML  ,7591062011262,12.47,15/05/2022,,Cobeca
CEFIXIMA CAP 400 MG X 10 KM         ,6921875010809,60.71,02/06/2022,,Cobeca
"CANDEXIL PLUS TAB 16 MG/12,5 MG X 28",8699525014344,74.16,15/05/2022,,Cobeca
"CANDEXIL PLUS TAB 32 MG/12,5 MG X 28",8699525014351,85.64,15/05/2022,,Cobeca
LOSAPRES PLUS TAB 100 MG/25 MG X 28 ,8699525093370,67.53,15/05/2022,,Cobeca
RESPIRO INH 25MCG/250MCG X 120 DOSIS,8699525526410,243.39,15/05/2022,,Cobeca
PERIGARD PLUS TAB 2 MG X 30         ,8904091150571,18.31,15/05/2022,,Cobeca
PEROXIDO BENZOILO GEL 10% X 30 G    ,7596347793611,10.13,15/05/2022,,Cobeca
CLOTRIMAZOL CREM VAG 10MG+7 APLIC X ,5566047,70.64,15/05/2022,,Cobeca
PEROXIDO BENZOILO GEL 5% X 30 G     ,7596347793604,5.61,15/05/2022,,Cobeca
PERTEN CREM 1% X 20 G               ,7592601101154,16.035999999999998,05/06/2022,,Cobeca
PERTEN SOL ATO TOPICA 1 % X 30 ML   ,7592601301813,24.054000000000002,05/06/2022,,Cobeca
PERTEN SOL TOP 1% X 30 ML           ,7592601301806,22.828500000000002,05/06/2022,,Cobeca
PERTEN TAB 250 MG X 20              ,7592601301837,45.03,05/06/2022,,Cobeca
PICOLINATO CROMO CAP 200 MG X 60 CRI,7592253000980,18.19,14/06/2022,,Cobeca
PICOLINATO DE CROMO TAB X 60        ,7597189215217,25.768,14/06/2022,,Cobeca
PINAVERIUM TAB/REC 100 MG X 20 CLX  ,7591519008630,20.457,14/06/2022,,Cobeca
PINAVERIUM TABR 50MG X 20 CALOX     ,7591519008623,17.86,14/06/2022,,Cobeca
PINAVIX 100 COM/REC 100 MG X 30     ,7591619520797,54.55,14/06/2022,,Cobeca
PINVEX SOL X 10 ML                  ,7591818111055,13.79,14/06/2022,,Cobeca
PIÑA GRAPEFUIT CAS/SAGRADA X90 ARCO ,7592946000082,30.429000000000002,14/06/2022,,Cobeca
PANTOPRAZOL AMP 40 MG X 1 ZAKI      ,7597533001749,10.45,15/05/2022,,Cobeca
PIÑA/GRAPPEFRUIT CAP 450 MG X 60 HER,7592710000775,18.387,05/06/2022,,Cobeca
PIRA GINKGO BILOBA CAP X 60 HERB    ,7592710000799,26.307000000000002,05/06/2022,,Cobeca
PIROXICAM CAP 20 MG X 10            ,7702605102327,10.01,15/05/2022,,Cobeca
PIROXICAM CAP 20 MG X 10 LA SANTE   ,7592454172073,11.05,14/06/2022,,Cobeca
PLATSIDERM  CREM X 50 G             ,7750215021415,41.56,15/05/2022,,Cobeca
PLIDAN COMPUESTO COM X 10           ,7591619518695,29.87,14/06/2022,,Cobeca
LEVETIRACETAM COM 1000 MG X 60 DORO ,5438544,386.42,15/05/2022,,Cobeca
LEVETIRACETAM COM 500 MG X 60 DORO  ,5438460,296.47,15/05/2022,,Cobeca
PLIDAN SOL GTA 10 MG X 20 ML        ,7591619517940,22.08,14/06/2022,,Cobeca
MEMANTINA COM 10 MG X 56 DORO       ,5573019,251.49,15/05/2022,,Cobeca
"TAMSULOSINA TAB 0,4 MG X 30 INSUM   ",7705959013066,58.91,15/05/2022,,Cobeca
POLI OTICO GTA X 5 ML               ,7591955002278,24.68,14/06/2022,,Cobeca
POLIAMIN SOL INY 10% X 500 ML       ,7592637001367,164.808,15/05/2022,,Cobeca
POMADA D/MENTOL 30 G                ,7591616001053,8.55,14/06/2022,,Cobeca
POWERS VIT C 1000 MG X 90           ,860002323466,48.96,15/05/2022,,Cobeca
PRALINA CAP 75 MG X 14              ,7591243842203,21.71,15/05/2022,,Cobeca
PRAXONA TAB X 10                    ,7591955000663,18.18,14/06/2022,,Cobeca
PRAZOLID SOL IV 600 MG / 300 ML BC  ,7597767000785,64.94,15/05/2022,,Cobeca
PRAZOMEDC CAP 20 MG X 100           ,7597285000410,20.36,15/05/2022,,Cobeca
PREDNISOLONA 5 MG X 30 TAB          ,7702605107469,23.92,14/06/2022,,Cobeca
PREDNISOLONA TAB 5 MG X 30 BLUE     ,7598127001206,11.457,14/06/2022,,Cobeca
PREDNISONA TAB 5 MG X 10            ,999,6.13,15/05/2022,,Cobeca
VALTAN TAB 160 MG X 30              ,8903489001754,46.75,15/05/2022,,Cobeca
PREDNISONA TAB 5 MG X 10 CLX        ,7591519001037,6.308999999999999,14/06/2022,,Cobeca
PREDNISONA TAB 5 MG X 10 GENCER     ,7591020003193,6.251,02/06/2022,,Cobeca
PREDNISONA TAB 5 MG X 100           ,7598252101499,36.5415,29/05/2022,,Cobeca
PREDNISONA TAB 5 MG X 100 MVGA      ,7750215003770,48.12,15/05/2022,,Cobeca
PREDNISONA TAB 5 MG X 30 CLX        ,7591519050806,12.482999999999999,14/06/2022,,Cobeca
PREDNISONA TAB 50 MG X 10 CLX       ,7591519001044,19.49,14/06/2022,,Cobeca
PREDNISONA TAB ADU 5 MG X 20        ,7501384546816,6.52,05/06/2022,,Cobeca
MUPIROCIN UNG AL 2% X 15 G          ,7596347793598,12.92,15/05/2022,,Cobeca
PREFAXINA PLUS TAB X 30             ,7468318319567,36.66,14/06/2022,,Cobeca
DEGASTROL CAP 30 MG X 28            ,8699525162571,22.25,15/05/2022,,Cobeca
PRELONE COMP 5 MG X 20              ,7401078930115,9.74,15/05/2022,,Cobeca
CETIRIZINA COM/REC 10 MG X 20 DORO  ,425698,43.09,15/05/2022,,Cobeca
PRELONE COMP 50 MG X 10             ,7401078930160,16.62,15/05/2022,,Cobeca
PRESIDERM UNG 2 % X 15 G            ,7591619520513,18.704,14/06/2022,,Cobeca
BROSIDUAL CAP/BLD 100MG/300MG X 10  ,793869810308,23.64,15/05/2022,,Cobeca
"PREVEGINAT COM/REC 0,075 MG X 28    ",7401078900194,35.13,05/06/2022,,Cobeca
PREVERAL JBE C/DEXTRO REFORMULADO 12,7592349722864,21.57,15/05/2022,,Cobeca
PROBIOTICS CAP W/CRANBERRY ETERNAL X,90301039,43.1775,14/06/2022,,Cobeca
BUSCAPINA TAB 10 MG X 20            ,7703381001040,46.43,14/06/2022,,Cobeca
PROCILUS SOB 1 G X 10               ,7709031877546,39.08800000000001,14/06/2022,,Cobeca
PRO-KIDS PVO 1 G X 30               ,7591519000528,24.35,15/05/2022,,Cobeca
"PROLASTAT CAP 0,5 MG X 4 MEYER      ",7707355052960,57.79,05/06/2022,,Cobeca
PROMEDINA JBE 120 ML                ,7592349723489,20.79,15/05/2022,,Cobeca
PROPRANOLOL TAB 10 MG X 20 BIOTECH  ,7591243843064,9.936,15/05/2022,,Cobeca
PROPRANOLOL TAB 40MG X 20 R.X.      ,7591243843101,16.27,15/05/2022,,Cobeca
COMPLEJO VIT B AMP IM/IV X 100 DROV ,7592253003070,363.64,14/06/2022,,Cobeca
PROSTAPLANT CAP 500 MG X 60         ,7592710000805,31.554000000000002,05/06/2022,,Cobeca
PROSTINAT CAP 300 MG X 60           ,7592430000680,28.91,15/05/2022,,Cobeca
PROTOSULFIL CREM 30 G               ,7591955001486,16.366,14/06/2022,,Cobeca
PROVICAR JBE X 60 ML                ,7591062011064,16.51,15/05/2022,,Cobeca
PROVIM GRA X 20                     ,7594001100164,16.36,14/06/2022,,Cobeca
PROXIME COM/REC 750 MG X 5          ,7591585119773,30.224,05/06/2022,,Cobeca
PULMOLET SUSP P/NEBULIZ 1MG/ML X 15M,7591585117199,20.556,05/06/2022,,Cobeca
PULMOLIX GRANULADO 600MG X 10 SOB NA,7703763661060,44.3,14/06/2022,,Cobeca
PULMOSAN JBE X 120 ML               ,7592946012504,24.35,15/05/2022,,Cobeca
QUADRIMER CREM 1%/2.5%/1% X 20 G    ,7597072001286,15.03,15/05/2022,,Cobeca
QUANOX SOL GTA 0.6 % X 5 ML         ,7707355054995,5.845,05/06/2022,,Cobeca
QUINCHONCHO CAP 300 MG X 30         ,7592710004117,12.096,05/06/2022,,Cobeca
QUINCHONCHO CAP 300 MG X 60 HERB    ,7592710000829,18.405,05/06/2022,,Cobeca
QUINOCORT SUSP OFT X 5 ML           ,7591196002273,17.43,14/06/2022,,Cobeca
QUINOFTAL SOL OFT X 5 ML            ,7591196000439,17.84,14/06/2022,,Cobeca
QUINOMAX SOL OFT 0.50 % X 5 ML      ,7591196003416,18.66,14/06/2022,,Cobeca
QUINOTIC HC SUSP OTICA 5 ML         ,7591196000637,22.7,14/06/2022,,Cobeca
CIPROHEM INY IV 200MG/ML X 100 ML   ,7597767000686,3.25,15/05/2022,,Cobeca
"QUINOTIC SOL OTICA 0,3% X 4 ML      ",7591196006288,17.22,14/06/2022,,Cobeca
RABANO YODADO JBE 120 ML BIOF       ,7591616000803,13.83,14/06/2022,,Cobeca
RAMIPRES COM 2.5 MG X 30            ,7591619520520,19.48,14/06/2022,,Cobeca
RAMIPRES COM 5 MG X 30              ,7591619520537,28.57,14/06/2022,,Cobeca
RAMIPRES COM HCT 2.5 MG/12.5MG X 30 ,7591619520544,20.78,14/06/2022,,Cobeca
RANITIDINA AMP 50MG/2ML X 10 KM     ,6921875009650,3.29,02/06/2022,,Cobeca
RECOLECTOR BRIUT D/ORINA PED 100ML X,723592772581,81.82,15/05/2022,,Cobeca
REDOZINC COM/EFERV 1000/10 MG X 100 ,7750215009635,194.81,15/05/2022,,Cobeca
REDUBEN TAB 100 MG X 10             ,7591818116067,20.68,14/06/2022,,Cobeca
REGULIP TAB/REC 10 MG X 10          ,7591821210271,15.43,14/06/2022,,Cobeca
REGULIP TAB/REC 10 MG X 30          ,7591821903739,46.27,14/06/2022,,Cobeca
REHIDROSOL SOL 45 MEQ/L FRAMBUESA 60,7592637398535,15.58,15/05/2022,,Cobeca
REHIDROSOL SOL 45 MEQ/L FRESA 600 ML,7592637397415,15.58,15/05/2022,,Cobeca
ESPIRONOLACTONA TAB 100 MG X 30     ,7410002000947,45.45,15/05/2022,,Cobeca
REHIDROSOL SOL 45 MEQ/L UVA 600 ML  ,7592637398443,15.1126,15/05/2022,,Cobeca
"AMOXICILINA/AC CLA SUSP 250MG/62,5X6",7750215007204,33.31,15/05/2022,,Cobeca
REHIDROSOL SOL 60MEQ/L SAB MANZANA 6,7592637398528,16.88,15/05/2022,,Cobeca
RENANGIO TAB 80 MG X 10             ,8904159613673,13.5,15/05/2022,,Cobeca
RESTAURAFLOR SUSP ADU 10 ML         ,7591970321,7.14,15/05/2022,,Cobeca
REVERSAIR TAB 4 MG X 10             ,7598055000500,9.74,15/05/2022,,Cobeca
UNILAPIN TAB 5 MG X 30              ,7468318319208,35.25,14/06/2022,,Cobeca
RIDAL COM 3 MG X 20                 ,7594000490624,27.27,14/06/2022,,Cobeca
RIDAL COM/REC 1 MG X 20             ,7594000491669,16.88,14/06/2022,,Cobeca
RIDAL GTA 1 MG/ML X 20ML            ,7594000491799,16.88,14/06/2022,,Cobeca
METROHEM IV 500 MG/ML X 100 ML      ,7597767000693,3.25,15/05/2022,,Cobeca
VESLODAT COMP 75 MG X 30            ,7401078940091,33.57,14/06/2022,,Cobeca
REAL VIT C TAB 1000 MG X 180        ,860002323497,64.48,15/05/2022,,Cobeca
RIFAMICINA SOL ATOMIZADORA 1% X 25ML,7540282039298,27.39,29/05/2022,,Cobeca
POWERS VIT E 1000 MG X 120          ,860002323473,73.77,15/05/2022,,Cobeca
RIFAMIX COM/REC 200 MG X 12         ,7591585119049,56.5632,05/06/2022,,Cobeca
RINARIS TAB/REC 5 MG/60 MG X 10     ,7591821802322,13.64,14/06/2022,,Cobeca
METRONIDAZOL TAB 500 MG X 100 GENFAR,7202605101795,45.1,15/05/2022,,Cobeca
RINGER LACTATO SOL INY 500 ML GKV   ,7595624200309,9.379132,15/05/2022,,Cobeca
RINGER LACTATO SOL INY 500 ML IPS   ,7597285000076,9.26,15/05/2022,,Cobeca
RINGER LACTATO SOL NUM 19 X 500 ML  ,7592637005051,14.29,15/05/2022,,Cobeca
RINGER LACTATO SOL X 500 ML BC      ,7597767000075,7.79,15/05/2022,,Cobeca
RINOLAST TAB 120 MG X 10            ,7592229001171,20.45,14/06/2022,,Cobeca
RINOT CAP X 12 AR                   ,7591243845105,13.64,15/05/2022,,Cobeca
RIÑOCARE CAP 460 MG X 30            ,7592710004148,19.989,05/06/2022,,Cobeca
RIÑOCARE CAP 460 MG X 60            ,7592710001116,31.554000000000002,05/06/2022,,Cobeca
RISPERID COM 2 MG X 30              ,7591619518589,24.68,14/06/2022,,Cobeca
RISPERID COM 3 MG X 30              ,7591619518572,29.87,14/06/2022,,Cobeca
RISPERID COM/REC 1 MG X 30          ,7591619518565,20.78,14/06/2022,,Cobeca
RISPERIDONA TAB 2 MG X 20 PSIC      ,7501384506582,12.56,05/06/2022,,Cobeca
RISPERIDONA TAB/REC 2 MG X 20 CLX   ,7591519009255,14.607,14/06/2022,,Cobeca
RIVAROXABAN TAB 15 MG X 30          ,7598252101703,73.0745,29/05/2022,,Cobeca
RIVAROXABAN TAB 20 MG X 30          ,7598252101697,87.6945,29/05/2022,,Cobeca
RIXIGAL PVO P/SUSP 100MG/5ML X 100 M,7703763638208,58.27,14/06/2022,,Cobeca
RIXIGAL TAB/REC 400 MG X 6          ,7703763306640,61.276500000000006,14/06/2022,,Cobeca
ROCARNIN SOL 10% X 120 ML           ,7592806121063,20.13,15/05/2022,,Cobeca
ROCURONIUM BROMIDE INY 10ML/1ML RAVE,8906101413874,58.79,14/06/2022,,Cobeca
RONAVIT VIT B12/B1/B6 CAP X 20      ,7592806131116,11.69,15/05/2022,,Cobeca
RONAVIT VIT-12 SOL INY X 2 ML       ,7592806112115,6.49,15/05/2022,,Cobeca
ROSUTAN TAB 10 MG X 30              ,8904278573780,23.139,15/05/2022,,Cobeca
ROSUVASTATINA TAB 20 MG X 100       ,18906043090567,71.48,29/05/2022,,Cobeca
ROSUVASTATINA TAB 20 MG X 30        ,720524031242,27.116999999999997,14/06/2022,,Cobeca
ROSUVASTATINA TAB 20 MG X 30 ANG    ,7598176000144,25.71,14/06/2022,,Cobeca
TOPIRAMATO COMP 25 MG X 60 DORO     ,5078217,116.16,15/05/2022,,Cobeca
ROSUVASTATINA TAB/REC 10 MG X 10    ,7703763359004,12.43,14/06/2022,,Cobeca
ROSUVASTATINA TAB/REC 20 MG X 10    ,7703763895779,13.82,14/06/2022,,Cobeca
ROVARTAL COM/REC 10 MG X 30         ,7591619518190,31.17,14/06/2022,,Cobeca
ROVARTAL COM/REC 20 MG X 30         ,7591619518930,38.96,14/06/2022,,Cobeca
ROVARTAL COM/REC 40 MG X 30         ,7591619518213,50.65,14/06/2022,,Cobeca
ROWELUK-4 COM/MAST PED X 30         ,7591619517285,15.58,14/06/2022,,Cobeca
SABE MIEL JBE BERRO EUCALIPTO 180 ML,7592710001031,12.99,14/06/2022,,Cobeca
SABE MIEL JBE BERRO SABILA JENG 180 ,7592710001055,12.99,14/06/2022,,Cobeca
SABE MIEL JBE CEBOLLA MORADA 180 ML ,7592710001048,12.99,14/06/2022,,Cobeca
SABE MIEL JBE PLUS 180 ML           ,7592710001062,12.99,14/06/2022,,Cobeca
ACICLOVIR CREM 5% X 5 G KMPLUS      ,6942189211324,6.07,02/06/2022,,Cobeca
ACETAMINOFEN SUP 100 MG X 6 KMPLUS  ,6921875011363,6.79,02/06/2022,,Cobeca
SABILA CAP X 30                     ,7592710004155,13.661999999999999,05/06/2022,,Cobeca
SAL DE EPSOM SOB 20 G               ,7591616001619,4.81,14/06/2022,,Cobeca
SAL DE EPSON 20 G X 50              ,7592236000266,60.39,15/05/2022,,Cobeca
SALBUBECLO AER/INH 100MCG/50MCGX 200,8904091127993,138.47,15/05/2022,,Cobeca
SALBUTAMOL INH 100 MCG X 200 DOSIS  ,7598252101512,26.307499999999997,29/05/2022,,Cobeca
SALBUTAMOL SOL/INHAL 5MG/ML X 15 ML ,7591196002303,24.13,14/06/2022,,Cobeca
SALICIS CREM 1% X 20 G              ,7597072001194,15.31,15/05/2022,,Cobeca
SALMETEROL/FLUTICASON P/INH 25/50MCG,7502213042653,27.78,14/06/2022,,Cobeca
SARIFAN COMP TAB X 20               ,7592806134032,25.58,15/05/2022,,Cobeca
SAW PALMETTO CAP 300 MG X 60        ,7592946169673,32.31,14/06/2022,,Cobeca
SAX DUCHA VAGINAL 135 ML            ,7591241846609,13.095,15/05/2022,,Cobeca
SAXACID DUCHA VAGINAL 135 ML        ,7591241846647,13.51,15/05/2022,,Cobeca
SECNIDAZOL TAB 1 G X 2 CLX          ,7591519003918,8.184000000000001,14/06/2022,,Cobeca
SECNIDAZOL TAB 500 MG X 4 KIMI      ,7592616471013,7.688,14/06/2022,,Cobeca
SEDACONS SOL IV 2 ML X 5            ,7592637398689,181.82,15/05/2022,,Cobeca
SEDAMIL GOTAS X 30 ML               ,7592430002622,11.43,15/05/2022,,Cobeca
SEDIVAL TAB X 30                    ,7592601100836,30.3535,05/06/2022,,Cobeca
SERLINE COM 100 MG X 10             ,7594000491027,29.87,14/06/2022,,Cobeca
SERLINE COM 50 MG X 10              ,7594000490655,16.88,14/06/2022,,Cobeca
SERON COM 50 MG X 30                ,7597767000211,35.19,14/06/2022,,Cobeca
SERTRALINA COM 50 MG X 10 GENVEN    ,7591585178275,9.75,05/06/2022,,Cobeca
SERTRALINA TAB 50 MG X 10           ,720524031181,10.17,14/06/2022,,Cobeca
SERTRALINA TAB 50 MG X 10 LA SANTE  ,7703763190164,9.39,14/06/2022,,Cobeca
SERTRALINA TAB 50 MG X 14           ,7501384541194,9.9,05/06/2022,,Cobeca
SERTRALINA TAB/REC 50 MG X 10 CLM   ,7703153018757,12.431999999999999,14/06/2022,,Cobeca
SERTRALINA TAB/REC 50 MG X 10 CLM MO,7592432000107,15.53,14/06/2022,,Cobeca
SERTRALINA TAB/REC 50 MG X 10 CLX   ,7591519007183,9.401,14/06/2022,,Cobeca
"KONOFTAL SOL OFT 0,5MG/ML           ",7709050343589,87.25,15/05/2022,,Cobeca
SESAREN XR CAP 150 MG X 15          ,7460536571994,102.56,14/06/2022,,Cobeca
SESAREN XR CAP 75 MG X 15           ,7460536572007,57.14,14/06/2022,,Cobeca
SEVEDOL EXTRA FUERTE TAB 250/400 GR ,7702870004401,24.35,15/05/2022,,Cobeca
SIGLUTAN TAB 50 MG/500MG X 30       ,8906107230147,58.446,15/05/2022,,Cobeca
SIGTIPHIN COM/REC 200 MG X 20       ,7592601301646,27.1415,05/06/2022,,Cobeca
SIGTIPHIN COM/REC 200MG X 10        ,7592601301639,15.4185,05/06/2022,,Cobeca
SILDENAFIL TAB 50 MG X 1            ,7592601303213,6.49,05/06/2022,,Cobeca
SILDENAFIL TAB 50 MG X 1 LA SANTE   ,7592454173971,3.0415,14/06/2022,,Cobeca
WELLOVIR CREM 5% X 5 G              ,8904307701047,6.17,15/05/2022,,Cobeca
SILDENAFIL TAB 50 MG X 2 DALIOL     ,7592601301400,8.44,05/06/2022,,Cobeca
SILDENAFIL TAB 50 MG X 2 KIMI       ,7592616576596,3.475,14/06/2022,,Cobeca
