Cod. Bar,Product,F.Price,Qty,Date,Drog
7702605105571,DEXAMETASONA 4MG/ML INYCJX10 AMP-EC,50.0,,22/05/2022,Drolanca
7501298234601,EUTIROX 100MCG X 50TAB(LEVOTIROXINA SOD),44.29,,22/05/2022,Drolanca
0,EUTIROX 25MCG X 50TAB (LEVOTIROXINA SOD),28.57,,22/05/2022,Drolanca
7501298234908,EUTIROX 50MCG X 50TAB (LEVOTIROXINA SOD),42.14,,22/05/2022,Drolanca
883489000781,GLUCOMETRO (MEDIDOR DE GLUCOSA) G.E.,128.57,,22/05/2022,Drolanca
7404000043280,GLUCOPHAGE XR 500MGX30COMP (MEFTORMINA),49.29,,22/05/2022,Drolanca
7891721029097,GLUCOPHAGE XR 750MGX30COMP (MEFTORMINA),60.0,,22/05/2022,Drolanca
7706263002036,HIPERLIPEN 100 MG X 30 TAB,66.43,,22/05/2022,Drolanca
883489003102,LANCETAS X 100UND G.E,35.71,,22/05/2022,Drolanca
883489000743,LANCETERO DE PUNCION CAPILAR 100 PZAS,35.0,,22/05/2022,Drolanca
7702605104536,LEVOFLOXACINO 500MG X 7 TABLETAS REC.,18.92,,22/05/2022,Drolanca
7702605109616,LEVOFLOXACINO 750MG X 5 TABLETAS REC.,27.49,,22/05/2022,Drolanca
7598928000026,MOMNASE (MOMETASONA SPRAY) 50 MCG SUSP N,26.43,,22/05/2022,Drolanca
7401078991215,MUVAGYN OVULOS VAGINALES X 3,21.43,,22/05/2022,Drolanca
0,PENTOXIFILINA 400MG X 30 TAB,50.0,,22/05/2022,Drolanca
7702605107469,PREDNISOLONA 5MG X 30 TAB (GENFAR),23.92,,22/05/2022,Drolanca
8908010762517,SYNACEF (CEFTRIAXONA) INY 1000MG I.V/I.M,6.49,,22/05/2022,Drolanca
883489000750,TIRAS REACTIVAS X 50UND G.E.,87.14,,22/05/2022,Drolanca
7401078940091,VESLODAT 75MG X 30 COMPDO,33.57,,22/05/2022,Drolanca
7702605103409,VITAMINA C 500MG X 1 SOBRES CHICLE,10.0,,22/05/2022,Drolanca
7702605103027,VITAMINA C 500MG X 1 SOBRES NARANJA,10.0,,22/05/2022,Drolanca
7702418000568,"ZIAC 2,5/6,25MGX30TAB RECU BISOPROLO+HID",49.29,,22/05/2022,Drolanca
5008081,AMLODIPINA 10mg X 60 COMP (BLUEPHARMA),64.56,,22/05/2022,Drolanca
5065644,ANASTROZOLE 1mg x 30 COMP RECB (FARMOZ),259.32,,22/05/2022,Drolanca
5395306,BICALUTAMIDA 150mg x 30 COMP RECB (FARMO,486.23,,22/05/2022,Drolanca
5050414,BISOPROLOL 5MG X 60 COMP REC,70.23,,22/05/2022,Drolanca
7709315171544,BRIMOLAG 0.2% SOL OFT 5mL DOROPHARMA,47.68,,22/05/2022,Drolanca
5368105,CANDESARTAN 16MG X 56 COMP (BLUEPHARMA),148.03,,22/05/2022,Drolanca
5368147,CANDESARTAN 32MG X 56 COMP (BLUEPHARMA),195.3,,22/05/2022,Drolanca
8699525014344,"CANDEXIL PLUS 16MG/12,5MG X 28 TAB",74.16,,22/05/2022,Drolanca
8699525014351,"CANDEXIL PLUS 32MG/12,5MG X 28 TAB",85.64,,22/05/2022,Drolanca
4256798,CETIRIZINA 10MG X 20 COMP REC (BLUEPHARM,43.09,,22/05/2022,Drolanca
1770931517153,CLINDAMICINA 600MG/4ML I.M./I.V X 10 AMP,132.91,,22/05/2022,Drolanca
5566047,CLOTRIMAZOL 10MG CREM VAG X 50G+7APLICAD,70.64,,22/05/2022,Drolanca
5125802,DONEPEZILO 5mg X 56 COMP REC (BLUEPHARMA,173.43,,22/05/2022,Drolanca
5666755,DULOXETINA 30mg X 28 CAP (BLUEPHARMA),138.31,,22/05/2022,Drolanca
5306568,ESCITALOPRAM 10mg X 56 COMP REC (BLUEPHA,127.09,,22/05/2022,Drolanca
7709050343527,GLAUC OFF SOL. OFTALMICA 5ML BRIMONIDINA,72.94,,22/05/2022,Drolanca
5469309,"IRBESARTAN 150mg + HCT 12,5mg X 28 COMP",105.62,,22/05/2022,Drolanca
5375076,IRBESARTAN 150mg x 28 COMP REC (BLUEPHAR,117.1,,22/05/2022,Drolanca
7709050343589,KONOFTAL MAX 0.5 MG/ML. SOLUC. OFTAL 5ML,87.25,,22/05/2022,Drolanca
7709441205496,"LAGRIMPRO 0,3% SOLUCION OFTALMICA 5ML",46.05,,22/05/2022,Drolanca
5438544,LEVETIRACETAM 1000MG X 60 COMP REC (BLUE,386.42,,22/05/2022,Drolanca
8699525093370,LOSAPRES PLUS 100MG/25MG X 28 TAB RECB,95.94,,22/05/2022,Drolanca
5573019,MEMANTINA 10MG X 56 COMP REC (BLUEPHARMA,251.49,,22/05/2022,Drolanca
8699525151469,MONODOKS 100MG X14 CAPSULAS DOXICICLINA,117.23,,22/05/2022,Drolanca
1770931517157,N-BUTIL BROMURO DE HIOSCINA 20MG/ ML,87.79,,22/05/2022,Drolanca
7709990733716,NORIFLAM 75mg/3mL SOL INY I.M. x 6 AMP,42.68,,22/05/2022,Drolanca
7709050343510,OPTI QUA 20MG+5MG SOL. OFT. X FRASCO 5ML,86.44,,22/05/2022,Drolanca
5171830,PANTOPRAZOL 40mg X  56 COMP. (BLUEPHARMA,126.42,,22/05/2022,Drolanca
6923509373229,PAÑALES NUBECITA TALLA L X 12 UNIDADES,40.12,,22/05/2022,Drolanca
6923509373236,PAÑALES NUBECITA TALLA M X 12 UNIDADES,34.04,,22/05/2022,Drolanca
7597423171033,PAÑALES NUBECITA TALLA P X 12UNIDADES,35.66,,22/05/2022,Drolanca
6923509373212,PAÑALES NUBECITA TALLA XL X 12 UNIDADES,42.82,,22/05/2022,Drolanca
7597423171040,PAÑALES NUBECITA TALLA XXL X 12 UNIDADES,43.9,,22/05/2022,Drolanca
8699525526410,RESPIRO 25MCG/250MCG X 1 INH 120DOSIS,243.39,,22/05/2022,Drolanca
8699525520074,"ROLASTYM 160 G/4,5G X INHAL120 DOSIS",285.66,,22/05/2022,Drolanca
5613989,SERTRALINA 100MG X 60 COMP RECB (BLUE,149.92,,22/05/2022,Drolanca
7592253000966,CALCIO LONGEVITY 600 MG X 60 CAP,17.99,,22/05/2022,Drolanca
7592253001642,CREATINA 500-700 MG LONGEVITY X 60 CAP,15.71,,22/05/2022,Drolanca
7592253000935,MULTIVITAMINICO LONGEVITY X 60 CAP,22.6,,22/05/2022,Drolanca
7592253000980,PICOLINATO DE CROMO LONGEVITY X 60 CAP,18.18,,22/05/2022,Drolanca
7592253001000,VITAMINA C 1000 MG LONGEVITY X 60 CAP,19.03,,22/05/2022,Drolanca
7592253000997,VITAMINA C 500 MG LONGEVIT X 60 CAP,20.32,,22/05/2022,Drolanca
7591062010036,ALBICAR 200 MG X 2 TAB,4.26,,22/05/2022,Drolanca
0,ALBICAR 200 MG X 6 TAB,7.78,,22/05/2022,Drolanca
0,ALBICAR 400 MG X 10 ML SUSP,8.88,,22/05/2022,Drolanca
7591062901105,BRUDOL 200 MG-65 MG X 20 COMP,9.44,,22/05/2022,Drolanca
7591062902379,BRUGESIC 200 MG X 10 COMPDO,5.79,,22/05/2022,Drolanca
0,BRUGESIC 400 MG X 10 GRA,8.0,,22/05/2022,Drolanca
0,BRUGESIC 600 MG X 10 COMPDO,12.47,,22/05/2022,Drolanca
0,BRUGESIC FORTE 200 MG/5 MG X 60 ML SUS,9.57,,22/05/2022,Drolanca
0,BRUGESIC FORTE 800 MG X 4 COMPDO,8.6,,22/05/2022,Drolanca
7591062010616,BRUGESINA 300MG/10MG X 10 COM REC,15.51,,22/05/2022,Drolanca
0,CIPROFLOX 500 MG X 12 TAB,19.23,,22/05/2022,Drolanca
0,COLFENE  600MG/4MG X 15 COMP,40.91,,22/05/2022,Drolanca
0,FLATORIL 80 MG X 20 MLGOTAS,18.18,,22/05/2022,Drolanca
0,"FLOMED 0,15%-0,25% X 180 ML SOL BUCAL",8.77,,22/05/2022,Drolanca
0,KLAS 100 MG X 120 ML JAR,15.84,,22/05/2022,Drolanca
7591062013303,LIOLACTIL X  6 SOB,52.77,,22/05/2022,Drolanca
0,OFAFLAN  15 MG/ML 30 ML GOT,8.69,,22/05/2022,Drolanca
0,OFAFLAN 12.5MG SUPOSITORIOS X 6 UNIDADES,18.01,,22/05/2022,Drolanca
7591062011255,PEREBRON ADU 120 ML MIEL Y LIMON,14.61,,22/05/2022,Drolanca
0,PEREBRON PED 120 ML MIEL Y LIMON,12.47,,22/05/2022,Drolanca
0,PROVICAR 1G/10ML SL X 60ML,16.51,,22/05/2022,Drolanca
7591062011330,TACHIPIRIN 100MG/ML SOLUCION GOT X 30ML,16.26,,22/05/2022,Drolanca
7591062011378,TACHIPIRIN 250MG X 6 SUP,13.0,,22/05/2022,Drolanca
0,TALZIC 10 MG X 10 COM,5.96,,22/05/2022,Drolanca
0,TANTUM X 20 COMP,12.78,,22/05/2022,Drolanca
0,TRITTICO 50 MG X 30 TAB,18.81,,22/05/2022,Drolanca
0,ULCENOL 20 MG X 10 TAB,9.32,,22/05/2022,Drolanca
7591062018650,ULCENOL 40 MG X 20 TAB,13.95,,22/05/2022,Drolanca
7591821904385,"ARANDA 2,5MG/50MG X 30 CAP",33.309,,22/05/2022,Drolanca
7591821210011,ARUDIL 15 MG TAB RECUBIERTA X 10,40.91,,22/05/2022,Drolanca
7591821210561,ARUDIL 15 MG TAB RECUBIERTA X 30,115.91,,22/05/2022,Drolanca
7591821210028,ARUDIL 20 MG TAB RECUBIERTA X 10,57.96,,22/05/2022,Drolanca
7591821210578,ARUDIL 20 MG TAB RECUBIERTA X 30,163.64,,22/05/2022,Drolanca
7591821903326,BONAMES 150 MGX 1 TAB,21.82,,22/05/2022,Drolanca
7591821210486,BRASARTAN 80 MG X 30 TAB,20.455,,22/05/2022,Drolanca
7591821101029,CALCIBON C/VIT D 1500 200UI X30 CAP,37.01,,22/05/2022,Drolanca
7591821210073,CORAZEM CD 120 MG X 10 CAP,81.82,,22/05/2022,Drolanca
7591821902671,DOLOMAX 100 MG X 20 TAB,27.27,,22/05/2022,Drolanca
7591821102101,FARMA D 1000 UI X 30 TAB,17.05,,22/05/2022,Drolanca
7591821210271,REGULIP 10 MG X 10 TAB,15.43,,22/05/2022,Drolanca
7591821903739,REGULIP 10 MG X 30 TAB,46.27,,22/05/2022,Drolanca
7591821802322,RINARIS 5 MG/60 MG X 10 TAB,13.64,,22/05/2022,Drolanca
7592228500033,VENOLEG TUBO 60 GR,9.352,,22/05/2022,Drolanca
7590005008451,DRENE PRO H. ACOND. CAB. RIZADO 370cc,11.44,,22/05/2022,Drolanca
7595513000546,ALCOHOL ANTISEPTICO SEEP 70% 110 ML (E),3.43,,22/05/2022,Drolanca
7595513000621,ALCOHOL ANTISEPTICO SEEP 70% 250 ML (E),6.49,,22/05/2022,Drolanca
8801038514932,AFEITADORA DORCO DAMA  X 5 UND,8.43,,22/05/2022,Drolanca
8801038514895,AFEITADORA DORUSA 2H X 5 PZAS,5.04,,22/05/2022,Drolanca
7453078537153,BIBERON SONAJERO GENIAL 5 OZ 3M+,20.73,,22/05/2022,Drolanca
7453038413374,CEPILLO DENT. MATRIX I CLEAN X 1 UNIDAD,2.03,,22/05/2022,Drolanca
7453038453943,CEPILLO DENT. MATRIX INFANT X 1 UNIDAD,2.16,,22/05/2022,Drolanca
7453038436755,CEPILLO DENT. MATRIX TWISTER TH505 X 1,1.97,,22/05/2022,Drolanca
7453078530819,CEPILLO DENT. MATRIX TWISTER X 1 UN,1.96,,22/05/2022,Drolanca
7453078537054,CHUPON GENIAL SILICONA RISTRAL X 12 UN,104.36,,22/05/2022,Drolanca
8801038200026,HOJILLA DE AFEITAR DORCO X 12 PAQ X 5 UN,34.79,,22/05/2022,Drolanca
7453010075040,MORDEDOR SONAJERO GENIAL 3M+,22.31,,22/05/2022,Drolanca
6971177680156,PILA CARBON SONAX AA 1.5V X 4 UNID,3.83,,22/05/2022,Drolanca
7453010006020,SET DE CEPILLO Y PEINE BABY 3 PZAS,23.65,,22/05/2022,Drolanca
7453078522357,SET MANICURE GENIAL BABY 4 PZAS,27.19,,22/05/2022,Drolanca
7597597000788,TALCO PARA NIÑOS BABY FINGER 100G,9.01,,22/05/2022,Drolanca
7597597000795,TALCO PARA NIÑOS BABY FINGER 200G,12.18,,22/05/2022,Drolanca
7453038428835,TETERO COLOR GENIAL 9 OZ 4M+,17.1,,22/05/2022,Drolanca
7453078538594,TETERO GENIAL 9 OZ 4M+,16.19,,22/05/2022,Drolanca
7597597000832,VASELINA BABY FINGER PETROLEUM 55 GR,9.27,,22/05/2022,Drolanca
0,"ADHESIVA PHARMAMED 1,25 CM X 4,55M/ 1 UN",1.96,,22/05/2022,Drolanca
0,"ADHESIVA PHARMAMED 2,5 CM X 4,55M/ 1 UNI",7.95,,22/05/2022,Drolanca
0,ADHESIVA PHARMAMED 5CM X 5M /1UNID,10.7,,22/05/2022,Drolanca
0,"ADHESIVO AIROPLAST 2,5 CM X 5M/1UNID",4.32,,22/05/2022,Drolanca
6224007257067,APOSITO PHARMAFIX 15 CM X 10 M / 1 UNID,31.31,,22/05/2022,Drolanca
6223003730062,COMPRESA PHARMA SWAB 3CM X 3CM /100 UND,9.44,,22/05/2022,Drolanca
6224000549817,CURE AID EYE PED ANIMADO 50MM X 62MM 20U,16.84,,22/05/2022,Drolanca
6224000132286,CURITA AID CLASSIC / 100 UND,11.32,,22/05/2022,Drolanca
6223004861222,CURITA AID SCAR REDUCTION PATCH / 6 UND,24.08,,22/05/2022,Drolanca
6223003734022,CURITA CURE AID FOOT MIXED PLASTER 6 UND,24.47,,22/05/2022,Drolanca
6223003730925,GEL KEMAGEL AMORPHOUS 15 G / 1 TUBO,7.39,,22/05/2022,Drolanca
6223004861918,GEL KEMAGEL PARA ECOS 250 GM / 1 TUBO,11.32,,22/05/2022,Drolanca
0,MENTOL DAVIS 1 ONZA,8.55,,22/05/2022,Drolanca
7594001564003,MENTOL DAVIS EUCALITO 1 TARRO 30G,10.21,,22/05/2022,Drolanca
7594001564027,MENTOL DAVIS PLUS / 1 TARRO 30G,10.21,,22/05/2022,Drolanca
7594001564041,MENTOL DAVIS SPORT-MENTOL EN GEL/1TU 75G,13.74,,22/05/2022,Drolanca
7594001563525,"ORTOBAN GASA 7,5 CM X 7,5 CM X 1 SOBRE",0.87,,22/05/2022,Drolanca
7594001560647,"ORTOBAN GUA/(3X3YDS)7,5CM X 2,7M(1ROLLO)",6.51,,22/05/2022,Drolanca
0,"ORTOBAN YESO6""X3YDS 1(ROLLO) 15CM X 2,7M",13.49,,22/05/2022,Drolanca
0,"ORTOBAN YESO8""X3YDS 1(ROLLO) 20CM X 2,7M",18.01,,22/05/2022,Drolanca
7502214983436,DISPOSITIVO INTRAUTERINO PREGNA STANDARD,32.14,,22/05/2022,Drolanca
7506449300020,"LEVONORGESTREL ADN PHARMA 1,5 MG X 1 TAB",11.04,,22/05/2022,Drolanca
0,CALCIFOR EXTRA WITH D X 30 CAP B,39.62,,22/05/2022,Drolanca
0,COLAGENO HIDROLIZ CON VIT E Y C X 30 TAB,51.05,,22/05/2022,Drolanca
0,MAGNESIO AMINOQUELADO 200MG CAP BLA X 30,39.88,,22/05/2022,Drolanca
8470008626236,AMLODIPINO 5MG X 30 COMP. Kern Pharma,13.09,,22/05/2022,Drolanca
8470006805367,ATORVASTATINA 20 MG X 28 COMP Kern Pharm,42.77,,22/05/2022,Drolanca
8470007166269,BISOPROLOL 10 MG X 60 COMP. EFG Kern Pha,58.18,,22/05/2022,Drolanca
8470007166344,BISOPROLOL 5 MG X 60 COMP. EFG Kern Phar,32.73,,22/05/2022,Drolanca
8470006875469,CANDESARTAN 16 MG X 28 COMP. Kern Pharma,28.36,,22/05/2022,Drolanca
8470007981169,IBUPROFENO 400 MG X 30 COMP. Kern Pharma,17.45,,22/05/2022,Drolanca
8470008888917,OMEPRAZOL 20 MG X 28 CAPS Kern Pharma,18.18,,22/05/2022,Drolanca
8712581544195,PILAS PHILIPS POWER AA X 2,6.0,,22/05/2022,Drolanca
8470007047315,PREGABALINA 150 MG X 56 CAPS. Kern Pharm,73.82,,22/05/2022,Drolanca
8470007047377,PREGABALINA 75 MG X 56 CAPS. Kern Pharma,44.22,,22/05/2022,Drolanca
6973090560065,PROTECTORES DIARIOS LADY FREE X 40UNID,12.0,,22/05/2022,Drolanca
8470006655894,QUETIAPINA 25 MG X 60 COMP. Kern Pharma,65.45,,22/05/2022,Drolanca
7503032206141,LECHE S-26 GOLD ALULA 400 G 0 A 6 MESES,55.57,,22/05/2022,Drolanca
7591248741204,GEL DE BAÑO MIMADITO 200ML,21.58,,22/05/2022,Drolanca
7591248744304,JABON ANTIB. BEFRESH MANOS PURAS 200ML,14.84,,22/05/2022,Drolanca
7591248741211,LOCION LIMPIADORA CABELLO Y CUERPO NIÑOS,24.09,,22/05/2022,Drolanca
0,AVISPA REPELENTE 135 CC SPR,17.05,,22/05/2022,Drolanca
0,AVISPA REPELENTE 220 CC SPR,19.06,,22/05/2022,Drolanca
0,CHAMPU AVISPA 220 ML (L/JAB),13.39,,22/05/2022,Drolanca
0,CHAMPU AVISPA 60 ML (L/JAB),7.22,,22/05/2022,Drolanca
0,PROTECTOR LABIAL NEVADA CEREZA,6.57,,22/05/2022,Drolanca
0,PROTECTOR LABIAL NEVADA COCO,6.57,,22/05/2022,Drolanca
0,PROTECTOR LABIAL NEVADA FRESA,6.57,,22/05/2022,Drolanca
0,PROTECTOR LABIAL NEVADA MANZANA,6.57,,22/05/2022,Drolanca
0,PROTECTOR LABIAL NEVADA NATURAL,6.57,,22/05/2022,Drolanca
7593511001480,TRATAM/ P. CABELLO  BEAUTY SALON 240 ML,6.16,,22/05/2022,Drolanca
7593434000188,FRUTAZUCAR 680 GR INTERVIT,16.44,,22/05/2022,Drolanca
7593434001253,FRUTAZUCAR EL DULCE DE LAS FRUTAS 400GR,10.86,,22/05/2022,Drolanca
7593434000508,GEL COOL ICE 250 CC AZUL,13.04,,22/05/2022,Drolanca
7593434000812,GEL COOL ICE 250 CC VERDE,13.04,,22/05/2022,Drolanca
7593434002717,LINAZA MOLIDA  250 GR INTERVIT,29.79,,22/05/2022,Drolanca
7593434000348,LINAZA MOLIDA  250GR CON PIÑA,32.58,,22/05/2022,Drolanca
7593434002694,LINAZA MOLIDA LIFESYSTEM x 250GR (E),29.79,,22/05/2022,Drolanca
7593434000485,LINAZEITE 1000 MG X 30 CAP INTERVIT,21.42,,22/05/2022,Drolanca
7593434000010,LINAZEITE 1000 MG X 60 CAP INTERVIT,36.0,,22/05/2022,Drolanca
7593434002779,PROTEINA DE HUEVO LIFESYSTEM CHOCO 250GR,31.04,,22/05/2022,Drolanca
7593434002793,PROTEINA DE SOYA LIFESYST CHOCOLATE 250G,31.04,,22/05/2022,Drolanca
7593434002786,PROTEINA DE SOYA LIFESYST VAINILLA 250G,31.04,,22/05/2022,Drolanca
7593434000096,RHELEN ARNICA ROLL ON 90 GR INTERVIT,5.9,,22/05/2022,Drolanca
7593434002755,RHELEN ARNICA ROLL ON KIDS 90 ML-S/MENTO,5.9,,22/05/2022,Drolanca
7593434000164,RHELEN ARNICA ROLL ON PLUS 90 GR NTERVIT,7.44,,22/05/2022,Drolanca
7593434000423,RHELEN ARNICA SPRAY 120 G,8.69,,22/05/2022,Drolanca
7593434001024,RHELEN BODY CARE TROPICAL 400 ML,11.17,,22/05/2022,Drolanca
7593434001208,RHELEN SOLUCION JABONOSA INTIMA 250 ML,11.79,,22/05/2022,Drolanca
7598176000137,ALOPURINOL 100MG X 30 TABL,12.4,,22/05/2022,Drolanca
7598176000052,AZITROMICINA 500MG X 3 TABL,14.19,,22/05/2022,Drolanca
7598176000267,"CARVEDILOL 12,5MG X  30 TABL",16.21,,22/05/2022,Drolanca
7598176000045,CLARITROMICINA  500MG  X 10 TABL,27.64,,22/05/2022,Drolanca
7598176000212,DOMPERIDONA 10 MG X  30 TABL,10.83,,22/05/2022,Drolanca
7598176000274,FINASTERIDE 5MG X  30 TABL,23.52,,22/05/2022,Drolanca
7598176000281,FLAVOXATO 200MG X  30 TABL,29.13,,22/05/2022,Drolanca
7598176000076,GABAPENTINA 300MG X 30 TABL,19.34,,22/05/2022,Drolanca
7598176000038,LEVOFLOXACINA 500MG X  10 TABL,15.69,,22/05/2022,Drolanca
7598176000311,METFORMINA 1G X 30 TABL,21.29,,22/05/2022,Drolanca
7598176000083,METFORMINA 500 MG X  30 TABL,9.71,,22/05/2022,Drolanca
7598176000168,METRONIDAZOL 500MG X  30 TABL,11.43,,22/05/2022,Drolanca
7598176000175,PREDNISOLONA 5MG X 30 TABL,9.18,,22/05/2022,Drolanca
7598176000144,ROSUVASTATINA 20 MG X  30 TABL,24.65,,22/05/2022,Drolanca
7598176000236,VALSARTAN 160 MG X 10 TABL,11.21,,22/05/2022,Drolanca
8908007037383,LAMOTRIGINA 100MG X 10 BLSITER X 10 TAB,40.26,,22/05/2022,Drolanca
745760033836,JENGIMIEL CURCUMA 120 ML,20.78,,22/05/2022,Drolanca
7592520000026,JENGIMIEL KIDS 120 ML PED,20.78,,22/05/2022,Drolanca
7592520000019,JENGIMIEL MIEL 120 ML AD,20.78,,22/05/2022,Drolanca
7592520000033,JENGIMIEL SABILA 120 ML JAR,20.78,,22/05/2022,Drolanca
7598650000189,BROMURO IPRATROP SOL.P/INHALACI 10ML GTS,12.86,,22/05/2022,Drolanca
7598650000585,DICLOFENAC SODICO 100 MGx10 SUPOSITORIO,19.32,,22/05/2022,Drolanca
7598650000271,DIOSMINA 600 MG X 10 TABLETAS,35.06,,22/05/2022,Drolanca
7598650000387,FUROSEMIDA 20 MG /2 ML X 10 AMP I.M/I.V,31.17,,22/05/2022,Drolanca
7598650000332,HIOSCINA 20 MG/ML  AMP X 10 AMP. IM/IV,51.43,,22/05/2022,Drolanca
7598650000448,KETOLOLAC 10 MG TABLETAS,8.57,,22/05/2022,Drolanca
7598650000400,KETOROLACO INY 30 MG/ML X 10 AMP I.M/I.V,34.29,,22/05/2022,Drolanca
1275986500000,OMEPRAZOL  40 MG AMP. X 10 AMP.  I.V,101.3,,22/05/2022,Drolanca
7598650000417,ONDANSETRON 2 MG/ML 2 ML X 10 AMP I.M/IV,42.86,,22/05/2022,Drolanca
7598650000424,SACAROSA DE HIERRO 20MG/5ML X 10 AMP,116.88,,22/05/2022,Drolanca
7598650000561,SECNIDAZOL 1 G X 10 TABLETAS ,19.09,,22/05/2022,Drolanca
7598650000684,"SOLUCION DE CLORURO 0,45%",11.3,,22/05/2022,Drolanca
7598650000011,"SOLUCION DE CLORURO DE SODIO 0,9% 500 CC",11.3,,22/05/2022,Drolanca
7598650000028,SOLUCION RINGER LACTATO  500ML,11.3,,22/05/2022,Drolanca
7598650000059,VOLUCELL SOLUCION 500 CC (CLORUR SODIO),44.03,,22/05/2022,Drolanca
7591196004802,ACETAB 250 MG X 20 TAB,33.48,,22/05/2022,Drolanca
7591196003195,ACIDO ACETILSALICILICO 81 MG X 24 TAB OF,8.702,,22/05/2022,Drolanca
7591196002563,AIRON 10 MG X 10 TAB (OFTALMI),11.178,,22/05/2022,Drolanca
7591196002693,ALERGOT 0.05 % SOL OFTAL 5 ML (OFTALMI),23.94,,22/05/2022,Drolanca
7591196003430,ALFADYN 0.20% X 5 ML,40.92,,22/05/2022,Drolanca
7591196002785,APIRET 180MG/5ML JBE X 120 ML,10.95,,22/05/2022,Drolanca
7591196007155,APIRET 180MG/5ML JBE X 60 ML,5.99,,22/05/2022,Drolanca
7591196007209,APIRET 250 mg SUPOSITORIOS,13.47,,22/05/2022,Drolanca
0,AZACARD 81 MG X 30  TAB (OFTALMI),16.68,,22/05/2022,Drolanca
7591196002471,AZACARD 81 MG X 60 TAB (OFTALMI),26.34,,22/05/2022,Drolanca
7591196007162,BUDECORT INH 10 ML,19.728,,22/05/2022,Drolanca
7591196006134,BUDENAS 32 MG/ 15ML SUSP NASAL GOT,28.91,,22/05/2022,Drolanca
7591196000071,CLARASOL 15 ML GOT,12.095,,22/05/2022,Drolanca
7591196003171,CLARIX GOTAS NASALES 15 ML. ADULTO,15.94,,22/05/2022,Drolanca
7591196000095,CLARIX NASAL 15 ML SOL SPRAY,16.51,,22/05/2022,Drolanca
7591196000101,CLARIX PED 15 NASAL ML GOT (R),15.94,,22/05/2022,Drolanca
7591196000088,CLARIX SOLUCION OFT 15 ML,14.29,,22/05/2022,Drolanca
7591196004604,"CORTYNASE 0,05% 50 MCG 140 DOSIS REFORM",37.65,,22/05/2022,Drolanca
7591196000149,CROMOFTAL 4% 10ML SOLUC RINO-OCULAR,8.42,,22/05/2022,Drolanca
7591196002969,DESLORAT  5 MG X 10 TAB,8.71,,22/05/2022,Drolanca
7591196004161,"DESLORAT 0,5 MG/ML X 60 ML",11.03,,22/05/2022,Drolanca
7591196006257,"DEXTRAN 70 0,1% LÁGRIMAS ARTIF. X 10ML",11.77,,22/05/2022,Drolanca
7591196007230,DICLOFENAC POT 50 MG X 10 TAB (OFTALMI),3.555,,22/05/2022,Drolanca
7591196004673,DICLOFENAC POT 50 MG X 20 TAB (OFTALMI),5.7825,,22/05/2022,Drolanca
7591196000583,DOBET 5 ML SOL OFT,36.84,,22/05/2022,Drolanca
7591196002204,DUOVENT SOLUCION P/INHALAR 15 ML,34.92,,22/05/2022,Drolanca
7591196002198,FISIOLIN 15 ML SOL NASAL,16.04,,22/05/2022,Drolanca
7591196001726,FISIOLIN NEBULIZADOR 26ML 260 DOSIS,21.66,,22/05/2022,Drolanca
7591196000255,GARABET 5 ML GOT,26.52,,22/05/2022,Drolanca
7591196002136,GENTAMICINA SOL OFTAL 5 ML  (OFTALMI),16.64,,22/05/2022,Drolanca
7591196000286,LACRIDOS 0.1% X 15 ML LAGRI/ARTIFI),19.31,,22/05/2022,Drolanca
7591196007179,LACRIFORT 10 ML,16.62,,22/05/2022,Drolanca
7591196002990,LORATADINA 10 MG X 10 TAB (OFTALMI),4.536,,22/05/2022,Drolanca
7591196006219,LORATADINA 10MG DISP. 25 BLISTER X 5 TAB,62.52,,22/05/2022,Drolanca
7591196000323,MARADEX 5 ML GOT,17.49,,22/05/2022,Drolanca
7591196001603,"MATILOL 0,50% 6 ML GOT OFT (R)",19.6,,22/05/2022,Drolanca
7591196001146,MELOXICAM 15 MG X 10 COMP OFTALMI,11.0,,22/05/2022,Drolanca
7591196001078,"MELOXICAM 7,5 MG X 10 COMP OFTALMI",10.43,,22/05/2022,Drolanca
7591196003447,MONTELUKAST 10 MG X 30 TAB (OFTALMI),30.6,,22/05/2022,Drolanca
7591196003454,MONTELUKAST 5 MG X 30 TAB (OFTALMI),20.84,,22/05/2022,Drolanca
7591196004093,MOVIMEX 15 MG X 10 TAB,13.83,,22/05/2022,Drolanca
7591196004109,"MOVIMEX 7,5 MG X 10 TAB",12.9,,22/05/2022,Drolanca
7591196006110,MOXIDEX 5ML SOL OFT,24.79,,22/05/2022,Drolanca
7591196003409,MYDROX 5ML,21.06,,22/05/2022,Drolanca
7591196003140,"NAS 0,1% AD X 15 ML GOT",6.651,,22/05/2022,Drolanca
7591196003386,OMEPRAZOL 20 MG X  7 CAP OFTALMI,5.58,,22/05/2022,Drolanca
7591196003942,"OPAT 0,1% X 5 ML SOL",16.62,,22/05/2022,Drolanca
7591196006097,PEDIACORT 3MG/ML 60ML SOL ORAL,39.84,,22/05/2022,Drolanca
0,PERIDONT (SOL.TOPICA BUCAL) 240ML,14.99,,22/05/2022,Drolanca
7591196004215,PERIDONT 350 ML REFORM ENJUAGUE BUCAL,20.48,,22/05/2022,Drolanca
7591196002273,QUINOCORT  5 ML (OFTALMI),17.43,,22/05/2022,Drolanca
